Timestamp, Rotation x, Rotation y, Rotation z, Marker
10010,1.875,-5.8125,-6.0625,0
10030,0.4375,-3.875,-8.625,0
10050,-2.25,-3.5625,-6,0
10070,-5.375,-2.125,-2.8125,0
10090,-4.8125,-2.875,-1.3125,0
10110,-3.6875,-2.125,-0.5,0
10130,-5.75,-0.3125,0.3125,0
10150,-5.8125,-10.5625,-0.125,0
10170,-3.6875,-8.0625,-3.375,0
10190,-4.6875,6.4375,4.6875,0
10210,0.25,0.9375,9.75,0
10230,6.875,-4.75,5.1875,0
10250,4.9375,-3.9375,7.5,0
10270,3.6875,-6.875,4.0625,0
10290,0,-6.125,1,0
10310,-5.6875,-8.4375,0.125,0
10330,-6.5625,-7.75,-2.25,0
10350,-5.0625,-6.5625,-4.5,0
10370,-6.4375,-3.8125,-4.8125,0
10390,-4.5625,-1.0625,-3.9375,0
10410,-6.4375,0.6875,1.0625,0
10430,-6.75,1.625,8.125,0
10450,-11.5,-10.4375,-9,0
10470,-12.3125,-13.625,-22.875,0
10490,0.5625,-16.875,-24.9375,0
10510,20.6875,-5.875,-16.875,0
10530,14.3125,-5.4375,-14.8125,0
10550,4.5625,-4.25,-16.75,0
10570,-0.9375,0.8125,-13.5625,0
10590,-1.1875,7.0625,-6.75,0
10610,-4.625,6.9375,-0.875,0
10630,0.375,4.9375,-5.4375,0
10650,2.5625,0.625,-7.75,0
10670,0.125,0.125,-9.875,0
10690,-4.8125,1,0.9375,0
10710,-4.3125,-3.625,7.1875,0
10730,-7.5625,-8.0625,8.0625,0
10750,-8.5,-8.75,10.0625,0
10770,-6.625,-5.0625,15.8125,0
10790,-8.0625,-5.0625,17.75,0
10810,-10.0625,-6.5,4,0
10830,-8.9375,-5.9375,2.0625,0
10850,-2.375,-3.25,-1.9375,0
10870,-2.375,-1.1875,-2.75,0
10890,-9.375,1.6875,-0.625,0
10910,-4.9375,-2,5.3125,0
10930,-7.625,-4.8125,9.4375,0
10950,-16.5,-0.875,8.25,0
10970,-15.125,-3.25,4.0625,0
10990,-14.125,-6,-3.4375,0
11010,-8.4375,12.9375,6.375,0
11030,6.6875,-3,27.0625,0
11050,13,-1.3125,30.3125,0
11070,10.0625,2,24.5625,0
11090,7.8125,1.5625,24.8125,0
11110,6.8125,-3.625,19.3125,0
11130,1.3125,-7.1875,13.1875,0
11150,-2.4375,-7,10.0625,0
11170,-0.1875,-4.875,9.9375,0
11190,3.625,-3.3125,11.8125,0
11210,5.375,-0.5,11.5,0
11230,5.4375,3.6875,9.875,0
11250,4.375,8.6875,6.375,0
11270,8.5,12.25,7.875,0
11290,11.1875,12.6875,9.75,0
11310,8.1875,11.5625,9.6875,0
11330,6.25,12,8.75,0
11350,8.75,12.4375,2.9375,0
11370,8.375,8.75,0.9375,0
11390,8.8125,5.1875,-0.3125,0
11410,8.5625,2.625,2,0
11430,7.1875,3.6875,4.625,0
11450,6.75,7.8125,4.75,0
11470,5.875,4.875,-0.0625,0
11490,4.3125,3.0625,0.3125,0
11510,8.8125,5.8125,-3.375,0
11530,8.8125,4.6875,-6.625,0
11550,4.1875,5.4375,-7.3125,0
11570,5.625,0.8125,-7,0
11590,9.0625,-1.125,-6.0625,0
11610,9.75,0.1875,-1.3125,0
11630,9.6875,3.3125,4.6875,0
11650,8.375,1,1.8125,0
11670,4,1.625,-2.625,0
11690,3.8125,0.875,-1.125,0
11710,4,1.9375,1.75,0
11730,2.75,6.375,6.0625,0
11750,5.3125,4.3125,3.6875,0
11770,3.1875,6.9375,5.1875,0
11790,3.875,5.9375,8.5625,0
11810,2.375,9.0625,3.625,0
11830,-1.625,8.5,2.25,0
11850,-2,5.3125,-0.875,0
11870,0.3125,3.625,-3.9375,0
11890,-0.1875,3.3125,0.3125,0
11910,0.5,3.375,1.5,0
11930,1.6875,5.625,0.25,0
11950,5.25,4.5,-2.3125,0
11970,4,2.4375,-4.5,0
11990,-0.0625,2.75,-2.1875,0
12010,-0.4375,3.1875,1.5,0
12030,3.3125,3.3125,2.375,0
12050,4.4375,2.9375,0.625,0
12070,3.5625,2.4375,-0.625,0
12090,2.25,2.625,-0.125,0
12110,3.6875,2.8125,1.375,0
12130,5.375,0.8125,1,0
12150,6.875,1.3125,2.3125,0
12170,8.125,2.8125,1.5,0
12190,5,2.4375,1.625,0
12210,5.75,1.4375,-0.8125,0
12230,7.125,-0.375,0.1875,0
12250,8.0625,-0.1875,2.5,0
12270,7.5625,-0.8125,0,0
12290,6.875,-0.375,-1.875,0
12310,6.125,0.5,-1.5,0
12330,6.375,3.0625,-1,0
12350,6.375,3.0625,1.8125,0
12370,5.9375,4.5,2.75,0
12390,4.0625,4.0625,1.5,0
12410,2.8125,5.4375,1.5625,0
12430,4.375,4.5625,1.875,0
12450,6.1875,6.75,2.1875,0
12460,5.8125,8.625,4.1875,0
12480,4.375,5.4375,0.125,0
12500,3.1875,4.875,-0.125,0
12520,4,5.6875,3.0625,0
12540,2.25,3.25,3.75,0
12560,-2.1875,2.4375,3.375,0
12580,-1.25,3.4375,2.0625,0
12600,1.875,5.1875,1.6875,0
12620,2.9375,4.9375,2.625,0
12640,0.8125,3.5,0.125,0
12660,0.75,3.375,-3.0625,0
12680,-0.0625,0.4375,-6.9375,0
12700,2.125,-5.125,-10.5625,0
12720,0.4375,-8.1875,-11.625,0
12750,-20.375,-22.625,-26.4375,0
12750,-14.5625,-9.9375,-16.375,0
12770,-15.25,-10.6875,-14.5,0
12790,-13.6875,-16.0625,-20.625,0
12820,-20.25,-14.375,-17.875,0
12840,-26.9375,-11.375,-15.6875,0
12860,-20,-8.4375,-17.625,0
12880,-10.25,-4.5625,-20,0
12900,-13.1875,-4.625,-22.25,0
12920,-18.1875,-7.1875,-24.4375,0
12940,-21.6875,-5.5625,-22.75,0
12960,-18.4375,-2.5625,-24.6875,0
12980,-13.5,-0.625,-22.1875,0
13000,-8.4375,-1.3125,-15,0
13020,-11.5,-4.125,-13.25,0
13040,-13.875,-3.375,-10.375,0
13060,-6.4375,-0.1875,-10.6875,0
13080,-4.5,0.4375,-1.5,0
13100,-6.875,-1.9375,0.9375,0
13120,-6.5625,0.9375,-3.625,0
13140,-7.125,2.1875,-0.9375,0
13160,-13.9375,0.8125,1.0625,0
13180,-20.125,-0.6875,2.625,0
13200,-21.125,-1.1875,2.9375,0
13220,-21.125,-2.6875,1.6875,0
13240,-18.4375,-0.3125,0.25,0
13260,-18.75,-1.25,3.375,0
13280,-19.125,-4.0625,-0.5,0
13300,-16.5625,-4.25,-5.1875,0
13320,-14.375,-0.5,-2.6875,0
13340,-18.875,0,4.125,0
13360,-20.9375,3.375,4.5625,0
13380,-28.625,-8.1875,2.0625,0
13400,-33.9375,-18.6875,-2.75,0
13420,-22.6875,-19.3125,-24.8125,0
13440,-11.125,-16.8125,-18.375,0
13460,-0.1875,-11.875,-15.3125,0
13480,1.8125,-8.375,-4.0625,0
13500,7.1875,-9.0625,1.6875,0
13520,5.4375,-15.8125,-7.6875,0
13540,-3.75,-20.5625,-4.875,0
13560,-2.1875,-14.4375,-10.3125,0
13580,12.5625,-3.5625,-6.625,0
13600,17.375,0.75,-3.125,0
13620,10.5625,-0.75,-5.6875,0
13640,6.8125,4.3125,-4.5625,0
13660,9.3125,7.3125,-6,0
13680,7.5,5.25,-12.3125,0
13700,3,4.125,-15.8125,0
13720,2.6875,3.8125,-18.125,0
13740,6.1875,1.3125,-16.6875,0
13760,5.3125,-0.375,-11.5,0
13780,-0.9375,-5.375,-1.8125,0
13800,-1.6875,-6.1875,-6.25,0
13820,2.875,-6.9375,-6.875,0
13840,6.625,-1.25,-0.875,0
13860,8.3125,2.5,3.5,0
13880,11.625,1.4375,-12.4375,0
13900,18.5625,-2.8125,-20.5625,0
13920,19.3125,-0.9375,-18.3125,0
13940,8,5.25,2.1875,0
13960,6.75,6.8125,7.8125,0
13980,10.8125,3.9375,7.5,0
14000,9.5625,6.625,4.5625,0
14020,7.8125,6.5625,14.4375,0
14040,2.5,7.8125,23.4375,0
14060,5.5,8.1875,25.375,0
14080,9.5,10.625,22.25,0
14100,9.125,8.4375,18.125,0
14120,6.875,9.1875,15,0
14140,8.625,10.625,12.9375,0
14160,12.125,11.75,13.125,0
14180,9.625,10.8125,14.6875,0
14200,7,12.3125,16.625,0
14220,6,10.75,16.3125,0
