Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
1905,2,39,31,3,1,4,-5,-9,0
1910,-4,-61,-124,-9,3,-10,5,-12,0
1915,-7,1,56,0,-3,25,6,-17,0
1920,6,20,-8,3,2,4,7,1,0
1925,-10,-30,-26,-7,6,41,6,3,0
1930,1,7,28,-2,-15,-24,-31,-26,0
1935,-11,21,6,0,5,-45,-17,-52,0
1940,16,2,-28,1,-17,32,43,54,0
1945,-10,-13,14,-6,3,-24,28,3,0
1950,-14,-2,4,-7,-2,80,-3,-4,0
1955,9,11,14,-4,-4,77,45,-35,0
1960,4,-2,-8,8,-7,-107,-44,39,0
1965,-18,-13,3,-8,-3,90,27,-17,0
1970,14,4,8,-3,11,85,58,64,0
1975,6,5,4,4,1,-76,-64,35,0
1980,-14,3,-9,1,18,24,-62,-86,0
1985,15,7,12,5,-14,-50,74,48,0
1990,-1,9,9,7,7,-65,-28,-41,0
1995,-16,-16,-2,-5,-12,84,72,86,0
2000,-8,-6,-18,-13,-5,40,-40,-68,0
2005,22,14,18,8,1,-46,2,48,0
2010,-11,-6,2,-6,-1,20,25,2,0
2015,20,-1,5,-1,-14,-54,-10,14,0
2020,4,9,1,5,6,-3,4,-5,0
2025,-5,-13,-16,-9,-7,11,-24,-24,0
2030,-2,1,12,0,-1,-31,-4,2,0
2035,-1,3,-1,-1,4,-31,-25,-3,0
2040,3,-2,-7,-1,0,3,26,15,0
2045,-6,-14,-5,-8,2,-13,-32,-16,0
2050,5,11,5,3,-1,-29,-11,19,0
2055,-1,-1,1,-2,1,5,-12,-20,0
2060,-2,-2,-8,-2,-1,7,20,8,0
2065,-2,5,10,-1,-2,-1,-14,-4,0
2070,-2,11,12,1,-4,-13,-17,-16,0
2075,0,-11,-8,1,-1,14,6,-7,0
2080,-1,-7,-11,-5,-3,1,17,12,0
2085,0,11,33,9,2,-16,-30,-3,0
2090,0,26,4,4,1,1,3,-1,0
2095,1,-4,-14,-1,0,-4,0,-2,0
2100,-13,-15,8,22,6,-6,11,13,0
2105,-1,-20,-28,-16,-4,4,-14,-12,0
2110,5,31,28,11,9,-3,-1,1,0
2115,-3,-25,-47,-25,-8,-1,-3,-3,0
2120,1,1,14,-4,-6,1,-1,-5,0
2125,-1,3,-38,7,7,4,-4,-9,0
2130,-7,-1,45,8,-2,0,5,1,0
2135,9,0,-9,13,4,-9,-7,0,0
2140,1,2,4,-36,-9,4,7,4,0
2145,3,21,23,17,-4,-5,-10,-5,0
2150,19,72,62,14,6,-1,0,10,0
2155,-9,-47,-76,17,10,8,0,0,0
2160,-5,-8,-36,-38,-16,-1,4,-1,0
2165,7,17,80,-23,1,-4,-6,1,0
2170,-16,-72,-89,-24,-13,-15,-18,-18,0
2175,12,72,61,28,3,7,6,7,0
2180,-6,-52,-74,21,10,-2,5,3,0
2185,-4,-18,-20,-3,0,2,-1,-1,0
2190,-8,-49,-19,3,-4,-4,-2,-4,0
2195,4,7,44,6,9,-1,-4,-3,0
2200,-5,-35,-35,-2,5,-1,-1,2,0
2205,-1,16,10,4,-3,-1,-4,-2,0
2210,-8,-22,12,-11,-5,-2,2,-3,0
2215,5,-9,-45,-1,7,-2,-1,-1,0
2220,7,35,68,10,-1,1,-1,2,0
2225,-2,-27,-50,3,3,1,-3,-1,0
2230,-1,5,-2,-7,-1,1,4,7,0
2235,-5,11,1,-19,-6,0,-3,-11,0
2240,4,6,22,2,-1,-4,-6,8,0
2245,-12,-5,-16,-9,-6,-4,5,-6,0
2250,1,-15,-27,-1,2,3,-1,13,0
2255,1,16,55,-1,1,3,-5,0,0
2260,-5,11,-2,2,5,2,-7,-28,0
2265,9,-1,-6,-1,-12,-5,27,67,0
2270,-7,9,0,-5,-6,-43,-13,-31,0
2275,-8,-4,16,0,1,30,18,1,0
2280,10,20,7,7,0,-16,-15,15,0
2285,-6,-14,-6,1,8,51,22,-5,0
2290,8,-6,-5,-1,-5,-29,5,4,0
2295,-10,-1,4,-8,-2,-4,-15,-19,0
2300,2,-2,-2,1,-1,34,11,17,0
2305,12,12,10,5,4,-51,-14,15,0
2310,-4,-5,-10,-2,3,13,-7,-24,0
2315,3,0,10,-1,-7,20,21,40,0
2320,-4,6,9,7,3,2,-5,5,0
2325,-1,-3,1,-1,3,-22,-39,-49,0
2330,-6,-2,-7,-1,5,-2,-12,58,0
2335,15,13,9,0,-5,-11,31,-5,0
2340,-6,6,6,2,3,9,8,-7,0
2345,15,2,-5,-4,-2,-55,-49,-7,0
2350,-3,-4,-4,0,4,48,39,-22,0
2355,4,-1,-4,-7,-18,-48,-12,19,0
2360,-2,8,9,5,-1,-1,22,32,0
2365,-1,1,-7,-1,-1,24,14,-41,0
2370,5,6,6,-2,5,21,1,8,0
2375,-6,-2,-1,0,3,-18,-22,-7,0
2380,4,8,3,-1,-3,3,6,-17,0
2385,-5,-5,-5,0,-1,12,3,15,0
2390,0,-2,-1,1,-3,-13,-5,-9,0
2395,-3,-1,0,-3,3,16,8,-7,0
2400,2,3,-3,0,0,-18,-11,-6,0
2405,-6,-2,3,-1,-1,16,10,-4,0
2410,4,2,0,0,-3,-3,-7,1,0
2415,-5,-2,0,-2,1,-7,-11,-13,0
2420,2,-6,-1,-3,1,1,2,-4,0
2425,-1,3,1,1,-3,-2,-1,4,0
2430,-1,-1,-9,-2,-4,4,-2,-6,0
2435,-3,-8,-1,1,1,-1,-7,0,0
2440,-10,-12,-5,-6,-2,-9,-4,-6,0
2445,-11,-6,0,1,-1,11,5,-5,0
2450,4,19,11,6,0,-5,-3,3,0
2455,-3,0,1,0,3,4,-1,-5,0
2460,-1,-6,-4,2,-3,-5,-4,-3,0
2465,-6,-8,-7,-7,-5,2,-2,-4,0
2470,1,18,13,0,5,1,-1,-1,0
2475,-10,-16,-12,-4,-3,-6,-5,-3,0
2480,7,7,-2,2,0,0,2,-4,0
2485,-9,-21,-14,-6,0,3,1,2,0
2490,-7,-26,-16,-4,-3,-3,-4,-6,0
2495,7,13,6,16,8,6,3,3,0
2500,-1,-13,-10,-38,-12,-6,-6,-7,0
2505,7,50,30,12,3,5,3,0,0
2510,-6,-28,-1,24,6,-1,1,-2,0
2515,-1,22,-14,-23,-3,2,3,-1,0
2520,0,21,47,10,-1,-5,-8,-6,0
2525,-4,-4,36,8,2,-4,-4,-2,0
2530,-4,-17,-22,23,-3,-2,-3,-4,0
2535,10,8,-22,12,13,6,6,7,0
2540,3,11,6,12,4,-1,2,0,0
2545,-5,-13,-29,-17,-5,-1,-1,-6,0
2550,4,-2,31,1,-5,-2,-2,0,0
2555,6,59,69,17,1,2,0,3,0
2560,10,0,-30,10,7,-1,4,7,0
2565,-4,-34,-18,1,-2,3,3,2,0
2570,4,4,-10,-2,3,4,2,5,0
2575,-5,-18,-18,-17,-8,-7,-5,-3,0
2580,-2,-13,4,-2,-2,-2,-4,-5,0
2585,1,18,19,14,6,2,0,2,0
2590,-2,-27,-51,-21,-1,-5,-4,-2,0
2595,-2,-6,14,-10,-6,-3,-3,-4,0
2600,-5,-22,7,16,4,1,-1,-1,0
2605,-2,-2,-42,-25,-11,-5,-4,-1,0
2610,8,11,7,-3,4,1,-2,-1,0
2615,-8,-14,-11,2,-3,-6,-4,-6,0
2620,-3,1,23,4,0,4,1,0,0
2625,4,41,36,0,1,-1,0,0,0
2630,-3,-7,-29,-15,-1,-7,-4,-4,0
2635,2,8,22,6,1,1,-1,1,0
2640,-4,-14,-24,-1,0,2,1,-1,0
2645,1,-1,3,-9,-9,-1,-1,0,0
2650,1,12,6,-5,-3,0,0,0,0
2655,-5,-37,-19,3,4,1,-3,-3,0
2660,0,20,9,-5,-3,-2,-1,-3,0
2665,-1,-15,-10,3,7,34,-5,-16,0
2670,9,12,20,4,6,-11,17,22,0
2675,-3,-15,-12,-6,0,41,-1,6,0
2680,-7,9,-1,-4,-8,20,-9,-22,0
2685,8,0,-4,9,6,-55,0,2,0
2690,7,5,12,-3,2,40,33,13,0
2695,1,0,5,4,21,53,-10,-28,0
2700,2,3,-9,3,-13,-89,7,-13,0
2705,4,-6,0,4,-8,-26,-31,-5,0
2710,-20,13,6,-11,-30,-53,-20,14,0
2715,-8,-8,-13,-11,0,-28,-44,-76,0
2720,-8,-16,-5,3,19,124,98,69,0
2725,-5,-3,0,-1,12,-11,-27,-63,0
2730,-2,9,16,0,3,22,6,-14,0
2735,-2,2,-6,-5,-32,-110,-86,-56,0
2740,-2,-6,-1,0,3,33,16,56,0
2745,-8,9,10,4,5,27,22,-42,0
2750,1,2,1,3,3,36,1,-7,0
