C1,C2,C3,C4,C5,C6,C7,C8,Marker
18,-4,-5,10,24,81,-12,14,NAN
-15,-5,-4,10,-7,-86,15,34,NAN
-15,-4,0,4,35,5,-104,-47,NAN
-1,6,-10,-7,-17,33,37,26,NAN
-24,9,26,-23,-44,-33,-7,-35,NAN
16,-18,-23,-15,-11,12,25,-2,NAN
-10,3,0,14,13,55,103,53,NAN
41,-16,-3,20,33,2,-67,29,NAN
-1,11,16,19,36,16,37,-2,NAN
8,-5,-10,1,4,80,-25,-24,NAN
-29,7,-8,-20,-40,-48,-63,-31,NAN
21,15,12,-9,-10,-73,-88,8,NAN
-36,-19,-23,18,45,17,85,18,NAN
19,9,9,-3,5,18,14,2,NAN
13,-2,-1,-9,-29,-106,-91,-15,NAN
-3,-7,-41,-16,-14,2,-28,-2,NAN
-4,11,31,-1,2,66,73,-23,NAN
2,9,23,11,15,-5,54,26,NAN
8,7,15,9,8,-10,-4,14,NAN
-3,-15,-13,2,-7,-10,40,-38,NAN
-27,-10,-14,-11,-5,76,107,10,NAN
33,12,13,8,21,-24,-69,29,NAN
-12,-4,5,-8,-23,-25,-91,-65,NAN
0,9,-4,1,-1,4,-55,-12,NAN
23,-4,-10,-6,2,21,39,27,NAN
-13,1,7,3,6,-12,-58,-19,NAN
-6,-7,-7,-5,-12,-2,29,-1,NAN
11,2,2,-9,-25,-23,-32,1,NAN
3,6,5,15,18,-9,-92,23,NAN
6,5,-3,-2,13,70,47,4,NAN
-6,-5,9,0,-17,6,93,29,NAN
-19,-9,-13,0,-15,-73,-127,-128,NAN
0,13,18,-6,-10,-20,127,90,NAN
13,-11,-48,-16,10,32,48,3,NAN
44,19,43,17,-17,-120,23,39,NAN
-36,-11,-15,-10,5,113,17,-18,NAN
-2,1,-8,-9,11,5,80,-2,NAN
-5,-18,-8,-3,-31,-2,-24,34,NAN
13,-8,-26,-29,-6,36,105,49,NAN
-16,8,10,10,-8,-80,-119,-52,NAN
34,3,-2,2,22,75,127,90,NAN
-31,-2,15,13,12,-9,-4,-47,NAN
-16,-10,-15,-4,-2,11,-36,32,NAN
26,5,2,3,4,3,-5,15,NAN
-7,4,15,5,4,-15,-103,-60,NAN
-14,6,1,-1,4,-18,-43,-40,NAN
-13,-8,-5,-17,-26,-18,-102,-36,NAN
-27,-2,-7,1,13,8,48,32,NAN
14,-3,-15,-6,-31,-13,23,-26,NAN
29,-2,29,4,-10,-54,-38,28,NAN
-17,-3,-13,4,31,88,-3,-45,NAN
14,4,-1,9,32,37,122,56,NAN
2,24,47,9,-35,-61,49,-8,NAN
5,-3,-13,0,12,-3,-10,-13,NAN
-22,-3,8,1,-1,34,-7,-54,NAN
-11,-13,-7,-8,-10,-13,97,5,NAN
-13,-6,-20,3,19,28,-81,-58,NAN
-5,9,8,-2,-19,-104,-24,-14,NAN
57,2,-1,2,14,56,105,45,NAN
2,-16,-20,-9,-19,1,-30,-14,NAN
16,17,32,15,45,30,16,43,NAN
3,3,-16,-16,-47,-20,-41,-50,NAN
-2,2,-15,-9,9,-8,-59,-14,NAN
1,6,15,3,0,14,33,37,NAN
-31,-24,-15,-6,7,-1,-61,-31,NAN
-4,9,13,0,-1,14,22,19,NAN
30,-4,-17,-1,-7,-62,-39,-10,NAN
15,7,-1,-9,-6,18,-30,-24,NAN
-29,-6,-10,-3,4,18,16,-4,NAN
11,-5,-9,-6,12,35,40,51,NAN
-19,-7,-8,-14,-26,43,21,-25,NAN
-3,5,22,6,-11,-96,-86,-7,NAN
-5,-20,-24,-5,-3,116,94,-38,NAN
20,8,16,10,17,66,-57,20,NAN
-64,-18,-13,2,4,-67,-12,-34,NAN
23,10,2,-3,3,100,-10,35,NAN
13,3,15,6,1,-104,37,54,NAN
-13,-12,-21,-5,2,24,33,18,NAN
-8,14,39,7,-3,-49,-54,-77,NAN
-5,-3,8,6,1,3,33,7,NAN
-11,-12,-18,-13,-30,-17,-7,25,NAN
25,8,3,-4,-19,-88,19,-6,NAN
13,14,6,-2,20,9,-71,25,NAN
-20,-11,-12,-14,-28,43,116,-60,NAN
3,9,24,9,26,-11,64,67,NAN
-1,-9,5,14,6,-1,-9,14,NAN
21,6,-4,5,-1,-52,-74,7,NAN
29,1,-11,-19,-22,26,3,16,NAN
-15,-12,-18,0,1,-43,-109,-59,NAN
-12,8,9,-1,-4,-18,57,7,NAN
-8,9,11,8,19,32,-26,-4,NAN
-42,0,10,23,24,25,-61,-64,NAN
82,16,4,2,-10,4,11,29,NAN
31,-19,-41,-17,0,2,-98,63,NAN
-6,11,14,0,0,40,-19,-55,NAN
-7,12,26,8,-3,-117,-64,21,NAN
-16,-4,-14,0,10,77,66,-18,NAN
-47,-3,6,13,17,-18,72,4,NAN
47,3,-9,0,12,31,15,-15,NAN
19,-8,-5,-20,-28,-33,74,36,NAN
-6,-2,-6,8,-1,-12,-71,-5,NAN
4,4,13,-10,1,47,78,26,NAN
-33,-24,-47,-13,-28,6,73,-14,NAN
34,20,36,16,24,-13,16,11,NAN
-1,3,1,6,11,13,34,37,NAN
24,1,-3,-5,6,27,-7,-36,NAN
2,-11,-13,-10,-22,-45,-60,-13,NAN
-3,-6,-13,-6,-9,2,67,-1,NAN
-2,5,27,10,10,-38,-74,14,NAN
-33,-10,-10,-14,-37,2,-10,-28,NAN
28,1,2,-5,0,11,85,86,NAN
-5,-15,-33,10,14,0,-128,-29,NAN
15,21,31,0,-4,6,71,8,NAN
-2,3,2,0,12,57,-14,-38,NAN
-38,-3,12,2,-26,-128,-82,-22,NAN
15,-18,-33,-4,36,123,127,34,NAN
-16,19,-15,-6,-4,-99,9,0,NAN
26,0,8,-3,-22,52,-7,12,NAN
-27,14,16,-9,-3,-29,110,-7,NAN
9,-3,1,0,-7,45,3,41,NAN
14,-13,-8,4,13,35,111,15,NAN
-24,-15,-16,5,-6,-43,-90,-54,NAN
4,2,-4,-7,6,55,-45,-9,NAN
-15,7,13,0,-1,-27,46,34,NAN
6,-5,6,5,18,-6,9,2,NAN
-3,-5,-16,-4,-19,-11,1,-7,NAN
-5,-12,-7,-13,-4,24,66,1,NAN
-17,-1,10,11,0,-59,-123,-38,NAN
-16,-15,-12,-15,-18,29,-3,-14,NAN
63,6,14,2,9,-81,48,57,NAN
-35,10,1,6,26,108,37,-42,NAN
48,4,-4,-21,-36,-120,72,34,NAN
-36,-25,-10,-2,-2,85,73,-35,NAN
-27,-2,-17,4,7,-11,-62,-41,NAN
25,14,37,2,-22,-55,-128,-35,NAN
-41,-7,-5,-7,4,2,-103,-56,NAN
19,-10,-13,8,26,33,43,16,NAN
-8,8,1,3,14,31,5,21,NAN
23,-5,-35,2,5,-39,27,28,NAN
-44,9,35,-12,-54,-26,-50,-19,NAN
3,-27,-18,-6,15,-14,-21,7,NAN
-8,10,12,-8,-41,24,49,-33,NAN
-12,-12,-27,-14,4,18,-91,-52,NAN
7,0,-4,19,45,7,98,53,NAN
-1,17,19,42,79,-6,-110,-26,NAN
-1,7,12,-35,-41,-19,127,72,NAN
-15,-9,0,-30,-75,14,65,29,NAN
-16,-15,-22,-10,16,-43,-30,-15,NAN
-4,7,-5,-10,-40,2,29,9,NAN
-11,2,-7,19,44,68,-81,-52,NAN
6,5,36,6,46,-52,27,21,NAN
1,-6,-6,5,-11,24,96,23,NAN
-8,4,-5,-4,-23,-87,-121,-53,NAN
10,10,6,-4,-13,-22,43,64,NAN
4,-15,-13,5,-12,44,78,-15,NAN
-7,-7,-5,1,20,86,30,-41,NAN
28,7,1,-6,-15,-9,-9,32,NAN
-20,-4,-2,2,14,-12,63,-5,NAN
-5,29,52,27,29,-18,-109,-61,NAN
67,2,-11,-1,-11,-38,56,73,NAN
-79,-15,-6,-11,-41,34,89,-12,NAN
14,-8,-16,-4,15,-16,48,0,NAN
-1,-7,-4,6,16,-5,-51,-15,NAN
-2,1,9,-5,-34,-34,-128,-59,NAN
10,1,4,-2,-8,-19,-1,34,NAN
-5,-11,-16,-8,8,43,0,-6,NAN
-12,4,1,-4,0,6,52,3,NAN
1,6,2,31,25,45,-10,19,NAN
-6,-4,14,-19,-28,-56,-47,-8,NAN
-15,-16,-4,-4,-22,-40,-40,-4,NAN
33,4,-20,6,21,21,-5,-7,NAN
-7,6,9,-5,-5,74,28,12,NAN
5,-2,-15,6,15,-17,37,-16,NAN
-21,11,21,16,56,45,-50,-27,NAN
3,-14,-15,-17,-73,-92,-11,43,NAN
-9,-12,-15,-18,-3,28,60,15,NAN
34,14,13,17,40,23,26,-4,NAN
15,-1,4,2,-12,-5,12,8,NAN
-11,-8,-14,-14,15,120,66,-20,NAN
-18,5,14,4,-21,-111,-79,36,NAN
-10,1,3,0,2,105,79,-9,NAN
-21,-9,-5,-8,-54,-128,-128,-30,NAN
37,2,-1,-6,16,67,93,27,NAN
-4,-1,-2,3,8,9,-22,-40,NAN
-15,-3,0,5,13,5,52,48,NAN
-16,7,7,7,19,40,34,-51,NAN
-21,-10,-5,4,-9,-27,11,51,NAN
22,4,1,-6,-12,-37,-25,-7,NAN
20,6,-5,-4,-2,-22,-77,4,NAN
5,-5,-6,-3,3,26,7,-23,NAN
-48,-2,-4,-1,-14,-34,-29,-18,NAN
1,5,1,2,26,-11,18,1,NAN
-4,-18,-22,-21,-53,-7,-44,-5,NAN
8,6,13,-11,-15,-28,26,-21,NAN
-2,9,2,10,15,3,-15,31,NAN
-19,-12,-4,10,34,109,90,3,NAN
48,13,15,15,12,-105,-34,25,NAN
-7,1,19,-4,-26,-49,-108,-29,NAN
3,-4,-4,-13,-26,0,-12,-25,NAN
-30,-4,-6,2,16,-16,-43,27,NAN
22,-3,-14,-2,-2,67,93,33,NAN
-18,-1,-3,9,33,53,127,38,NAN
-11,-18,-11,-7,-10,-38,-107,-67,NAN
-38,10,7,1,5,84,120,-18,NAN
-47,7,11,2,0,-87,-115,-83,NAN
90,2,-12,2,4,18,96,88,NAN
-10,6,0,-10,-11,29,39,-27,NAN
10,-18,-4,-11,-50,-78,-69,-35,NAN
-21,-12,-3,-9,4,15,-66,-42,NAN
-27,3,2,1,16,17,-41,-19,NAN
11,3,-8,12,22,-24,-11,25,NAN
29,2,0,-1,1,-11,-1,25,NAN
-3,8,20,-2,-11,12,20,20,NAN
-6,-7,-37,0,1,2,-34,-16,NAN
16,2,16,-1,-7,29,57,60,NAN
-4,-4,-2,-1,-4,-73,-80,-31,NAN
4,-6,-17,-3,-7,-7,-30,10,NAN
-56,-8,-6,11,15,31,7,-28,NAN
55,11,9,-12,-19,-34,13,-5,NAN
7,11,20,0,-17,-32,-11,-24,NAN
2,10,12,-2,5,19,-7,-59,NAN
-21,-17,-53,-6,3,10,-2,79,NAN
9,1,14,-2,2,-68,89,-6,NAN
14,11,-8,15,14,-2,-107,-47,NAN
16,5,47,-8,-27,0,84,78,NAN
-30,-28,-32,-30,-12,-21,-18,-46,NAN
-10,-5,-8,5,-5,27,-30,-15,NAN
-14,3,28,-1,11,12,-24,-11,NAN
-37,-9,-10,24,23,-11,-46,-32,NAN
27,16,32,-3,-18,-31,-49,-6,NAN
0,-17,-37,-24,-32,28,38,43,NAN
-15,1,47,-1,-5,-6,42,-10,NAN
-42,-30,-18,5,8,-5,48,-36,NAN
54,4,11,-15,-48,-30,-83,-7,NAN
-26,6,-10,-6,20,2,75,7,NAN
39,23,-7,21,-15,58,52,30,NAN
2,-3,28,0,10,-52,-95,-56,NAN
35,4,-20,-11,4,13,25,24,NAN
-35,-8,-20,-11,-9,-12,-21,-63,NAN
36,1,15,12,13,11,48,24,NAN
-14,3,15,11,5,34,-10,39,NAN
23,9,4,15,12,0,22,-30,NAN
2,0,-25,1,-1,15,-17,9,NAN
-5,-14,-27,-14,7,-3,17,4,NAN
26,4,7,11,-13,-4,38,36,NAN
-5,-7,4,8,26,-2,-65,-51,NAN
-8,4,50,2,-14,31,62,39,NAN
-2,-4,-17,2,-4,-20,-43,-15,NAN
-43,-5,-20,-15,-12,50,-51,-22,NAN
18,6,29,27,6,-94,75,30,NAN
29,8,-23,-8,-2,52,36,-21,NAN
-35,-12,-4,-22,-21,-22,-17,-34,NAN
-1,-1,-13,-2,17,52,32,0,NAN
8,14,26,26,24,17,89,59,NAN
-2,-7,-50,-18,-42,-98,-118,-77,NAN
11,-14,-7,-20,-21,34,14,42,NAN
10,6,57,7,2,-8,4,-26,NAN
10,1,-65,0,10,-31,18,66,NAN
11,10,75,30,22,26,11,4,NAN
7,0,-41,-8,-2,13,-43,-25,NAN
-17,-1,26,-5,-13,-6,-24,-18,NAN
26,3,-80,-9,5,-5,-35,-19,NAN
9,-7,-45,8,27,18,69,37,NAN
-7,42,55,-2,2,26,16,38,NAN
13,-1,-16,7,-21,-33,16,26,NAN
-28,-10,-12,-35,4,24,33,-17,NAN
13,1,-11,10,12,-24,-41,37,NAN
-36,-26,19,-9,-14,-31,33,-36,NAN
-12,0,-17,24,9,34,-3,28,NAN
-4,0,12,0,-5,-10,3,-15,NAN
2,5,-47,1,-14,-8,-93,69,NAN
9,-4,-22,-8,-8,-34,75,-11,NAN
-20,-1,-50,-8,-7,-22,19,16,NAN
-20,-11,38,-12,-15,22,-30,-32,NAN
31,-6,1,-26,-26,-8,-11,-9,NAN
3,1,41,-2,-9,28,-15,-3,NAN
21,1,-46,-13,-2,-9,33,29,NAN
-9,-6,-10,18,-18,-69,-128,-92,NAN
8,-6,-25,-11,17,13,81,66,NAN
17,-2,5,10,-17,-67,-44,-18,NAN
-13,-1,13,1,-2,74,-11,-77,NAN
-35,-5,-9,-21,-7,-75,55,51,NAN
-15,-7,-8,-8,-20,34,75,-3,NAN
-4,7,12,3,7,20,-24,0,NAN
13,8,8,0,-18,-39,13,0,NAN
9,-1,24,17,39,64,-9,-29,NAN
0,8,-26,-13,-6,-28,-42,13,NAN
-12,-14,-47,-20,-11,1,40,12,NAN
-5,-2,-41,5,19,15,23,9,NAN
-8,8,-4,5,-19,-5,-29,-8,NAN
-19,3,4,2,3,-51,-13,-7,NAN
15,-8,-37,-7,-1,46,58,14,NAN
-5,5,9,-7,-1,-11,-81,-35,NAN
3,-12,36,9,-1,-98,-83,-66,NAN
23,23,64,19,9,33,81,50,NAN
-22,-14,-5,5,-5,42,96,19,NAN
-10,4,23,-4,9,40,-67,-46,NAN
-4,8,-28,-25,19,27,75,38,NAN
9,-2,26,9,-50,-75,-83,8,NAN
43,-1,11,4,24,25,-53,-8,NAN
8,-8,9,-2,7,7,8,10,NAN
-25,15,48,-13,-7,4,16,-17,NAN
-2,-18,8,3,-19,10,-55,9,NAN
-26,-5,-22,26,19,26,34,13,NAN
21,-6,32,-26,-27,-15,8,-13,NAN
-23,-8,8,6,6,-59,-115,-46,NAN
28,-2,-64,-5,11,13,114,101,NAN
-6,-1,25,11,-10,9,-87,-55,NAN
0,5,-8,0,3,20,16,-30,NAN
6,7,31,10,1,-12,26,39,NAN
5,0,6,-1,-10,-50,-15,18,NAN
5,-5,-23,-13,-12,8,11,-36,NAN
3,-2,16,5,1,2,18,-18,NAN
50,12,27,0,19,40,16,-8,NAN
-51,-24,-34,-15,-23,-82,-113,-127,NAN
18,9,-9,-4,-3,30,102,72,NAN
24,13,20,13,24,-48,-66,-18,NAN
-4,-9,43,15,-2,47,22,17,NAN
-7,-4,-34,-25,-2,30,62,11,NAN
-1,-2,-18,-9,-20,-20,-101,-16,NAN
6,7,-22,27,38,44,9,24,NAN
-3,-1,20,0,-6,-17,-14,-18,NAN
-33,-3,10,-24,-33,-23,49,37,NAN
-11,-7,-37,-13,-17,-7,-90,-32,NAN
-3,-12,24,13,22,51,31,-2,NAN
20,11,21,10,5,-87,-73,13,NAN
-8,-1,-19,12,1,61,-71,-28,NAN
20,16,25,-7,-13,10,101,71,NAN
-35,-8,-18,-16,2,15,13,-35,NAN
1,-8,-15,8,10,97,64,8,NAN
16,5,17,4,15,-41,-83,0,NAN
-5,12,12,-1,-6,20,59,-1,NAN
-29,-7,-17,2,-19,7,31,-20,NAN
-6,1,1,8,29,-10,-90,-40,NAN
-3,-9,-28,-23,-56,-17,4,8,NAN
-13,-6,11,-4,5,-6,-3,-13,NAN
-8,-6,13,-2,5,17,-11,-2,NAN
-2,-1,-14,5,8,-6,-7,-23,NAN
10,12,53,0,-21,-24,-23,-44,NAN
-8,-4,2,10,18,50,16,58,NAN
-9,1,7,4,16,45,118,21,NAN
41,6,10,10,-6,-111,-93,17,NAN
7,-8,-24,1,-10,-10,18,-7,NAN
-33,-2,-1,-10,-1,65,6,-53,NAN
-40,-2,6,-2,36,30,110,-9,NAN
77,2,-14,11,-1,-21,-82,-39,NAN
-53,-12,-32,-16,-4,42,63,40,NAN
20,-1,-4,-13,-42,-91,-70,-2,NAN
4,-10,-6,-16,-18,-5,-11,20,NAN
-33,2,-2,-9,22,22,60,-36,NAN
18,0,13,22,-7,-33,-97,-12,NAN
-3,-12,-36,-18,-1,41,94,20,NAN
20,8,11,11,6,48,5,17,NAN
-7,-6,-20,-35,24,-35,-11,0,NAN
-4,7,13,2,-36,-29,-2,7,NAN
-4,2,30,-5,9,75,43,9,NAN
0,-6,-48,-24,-1,-49,-50,-11,NAN
26,15,19,18,-9,-22,-12,-28,NAN
-8,-3,-6,-6,-6,18,30,29,NAN
-27,-9,1,-14,-20,-53,32,-82,NAN
19,1,-3,0,3,3,-40,103,NAN
4,0,19,11,15,18,72,-13,NAN
49,14,43,3,9,-3,-4,32,NAN
-4,-11,-8,-15,-41,-10,14,4,NAN
7,7,-21,-13,6,-22,3,-7,NAN
6,-4,-7,-1,-7,8,8,45,NAN
-8,0,9,4,15,18,50,-47,NAN
-2,0,-17,-6,22,14,-128,24,NAN
-19,7,10,8,-5,-31,127,29,NAN
10,-25,-8,-5,-21,-6,-87,-46,NAN
-21,-3,8,5,-4,40,-39,-48,NAN
-13,2,-7,-1,6,10,39,33,NAN
-23,-1,-9,1,18,35,-2,-30,NAN
29,3,6,-7,-3,-64,-60,9,NAN
4,-8,-3,-3,-10,84,45,2,NAN
-8,7,7,8,-17,-76,-53,0,NAN
4,-14,-9,-2,-12,8,74,25,NAN
-21,-3,-9,1,-1,67,10,18,NAN
-22,-15,-7,-15,-1,-43,-47,-72,NAN
24,6,14,17,3,71,91,41,NAN
-2,6,38,-1,-15,-80,-86,-21,NAN
-3,8,-3,-5,3,3,35,30,NAN
22,-12,-22,-10,-17,10,21,-1,NAN
-24,0,3,-3,2,-5,-80,-7,NAN
-25,2,20,10,-7,-13,-43,-29,NAN
-9,-3,-2,16,13,17,-13,10,NAN
-11,-1,6,-10,-20,27,30,15,NAN
6,7,11,-11,-2,18,63,-91,NAN
27,0,-14,-1,0,0,-46,28,NAN
-22,5,14,0,26,46,92,17,NAN
2,-8,-9,-8,-14,-38,-128,-71,NAN
-8,-9,-19,-39,-42,-17,25,5,NAN
4,9,12,16,27,88,122,92,NAN
19,1,5,23,20,-69,-121,-32,NAN
3,-5,-3,-7,3,75,-7,-3,NAN
-22,-5,-13,-3,-14,-71,-81,-36,NAN
61,14,19,4,-6,48,54,18,NAN
-40,-12,-25,-10,-2,-75,-124,-67,NAN
-51,-6,1,-4,-5,-63,-98,-44,NAN
-7,2,4,11,17,38,72,18,NAN
6,-4,-17,-10,-18,-29,-23,-38,NAN
3,6,16,0,5,48,47,47,NAN
-8,6,0,5,10,13,-48,-4,NAN
-11,-6,-8,-8,-21,-70,-26,-7,NAN
5,1,2,-7,-13,-20,-12,-8,NAN
5,-2,-10,10,37,39,59,44,NAN
9,2,1,1,-7,-8,4,-13,NAN
-3,2,-11,-23,-10,79,70,18,NAN
-28,-6,2,9,35,-25,-23,-87,NAN
31,-8,-17,-15,-26,-4,64,88,NAN
-21,7,11,-16,-28,6,-77,-66,NAN
-7,-9,-18,-11,-15,-80,27,42,NAN
-44,-4,22,13,15,33,16,-54,NAN
13,-8,-10,2,0,9,6,44,NAN
-11,7,1,11,-7,5,43,-14,NAN
-20,-5,-8,-13,-17,-10,-54,-48,NAN
18,-8,-14,8,27,-40,-63,5,NAN
-34,5,1,-7,-33,7,-17,-24,NAN
47,-9,-2,-9,4,-17,-54,24,NAN
5,16,3,1,-2,-21,2,13,NAN
-15,-12,-3,4,27,83,9,-13,NAN
34,10,1,12,-23,-99,-59,1,NAN
-18,7,-3,-9,24,-2,66,-13,NAN
-17,-14,-16,-17,-28,38,105,26,NAN
32,-5,1,-14,-27,-45,-11,66,NAN
-6,7,5,15,43,13,32,-29,NAN
-56,2,2,7,2,40,52,-7,NAN
45,9,0,12,16,98,45,24,NAN
-9,-7,1,-7,-8,-78,109,-26,NAN
6,0,9,3,0,34,-31,-27,NAN
-51,-6,-1,-11,-19,13,88,55,NAN
4,7,19,25,50,55,-48,-61,NAN
37,6,18,9,-9,-19,-26,18,NAN
-46,-1,0,-2,7,-6,-37,-37,NAN
49,2,-9,-20,-32,-32,-33,9,NAN
7,-6,-5,-13,3,25,1,11,NAN
-14,5,13,-7,1,-18,-81,-55,NAN
18,6,-3,-2,-5,-8,78,13,NAN
-7,-2,-1,-8,-10,-13,34,91,NAN
-20,-11,-11,0,-23,-55,11,-42,NAN
2,1,-11,-9,-3,38,54,-14,NAN
10,5,6,5,5,53,77,34,NAN
-38,-10,-8,11,19,-7,-38,-59,NAN
17,1,-7,-3,-22,31,-14,-1,NAN
-12,6,10,-2,-5,-98,-64,-45,NAN
-20,-15,-13,-19,-17,12,-11,-17,NAN
18,11,6,19,33,105,92,-4,NAN
-28,2,6,7,-1,-51,-82,38,NAN
-5,-15,-17,-3,-14,-7,-66,-37,NAN
6,7,3,-4,2,18,79,42,NAN
20,-3,-7,5,-11,-19,-73,9,NAN
-13,-4,-2,-10,-16,-41,-46,-15,NAN
25,-1,-21,18,33,-37,23,37,NAN
-13,-3,-7,-14,-47,57,18,-33,NAN
-36,-6,-6,-17,-12,61,-13,-45,NAN
28,2,6,10,6,-53,83,47,NAN
11,-15,-13,4,19,88,-46,-11,NAN
17,9,0,-1,-19,-44,11,-54,NAN
-54,-8,4,4,8,15,64,49,NAN
-1,7,-4,-1,-11,-49,-58,-7,NAN
-13,2,3,-13,-19,28,70,-39,NAN
-9,-8,-2,9,20,5,56,28,NAN
5,-6,-3,3,-17,-2,10,26,NAN
6,3,3,-7,37,12,49,-44,NAN
11,12,17,4,12,-9,22,5,NAN
-17,-7,-4,5,-8,19,-10,5,NAN
-2,-1,-2,-6,-11,-18,-70,-21,NAN
9,-4,-7,-11,-7,-2,83,-4,NAN
-12,-1,9,-2,-10,56,-10,1,NAN
28,1,-1,10,7,-81,-62,35,NAN
-36,-8,11,2,-4,75,88,28,NAN
-56,-12,1,14,26,-64,-71,-91,NAN
52,16,1,-10,18,27,-109,40,NAN
14,-10,-7,-3,-12,37,116,46,NAN
-36,-4,20,9,12,14,11,-26,NAN
4,-4,-11,3,14,-24,-78,-29,NAN
10,-5,-10,-9,-25,-3,11,-5,NAN
19,-6,-12,-12,-23,17,44,15,NAN
53,13,-2,-5,-5,-36,63,1,NAN
-2,-6,4,2,12,38,-40,-1,NAN
-52,0,4,8,-10,-32,-49,-83,NAN
15,-3,-12,-9,9,18,13,66,NAN
-11,-14,-16,-14,-33,-11,28,5,NAN
-1,0,7,6,11,-12,14,14,NAN
37,13,11,3,0,-92,27,16,NAN
21,-9,-16,-12,-27,-11,-52,-4,NAN
37,-5,1,-2,-7,-49,-77,-53,NAN
-3,14,-1,-2,1,62,127,36,NAN
4,-6,2,3,-5,6,6,-41,NAN
-54,-11,-16,-13,-2,29,63,13,NAN
-6,3,-3,6,26,60,99,48,NAN
43,2,8,1,-21,-100,-128,-42,NAN
-27,-13,-12,-15,-18,20,-110,-55,NAN
20,20,20,7,12,53,127,51,NAN
3,5,-2,4,-3,-27,-15,-7,NAN
-1,3,-1,-6,3,-11,-69,31,NAN
10,7,4,10,2,-1,-27,25,NAN
-4,-2,4,18,11,4,-7,-12,NAN
-27,0,-7,-26,-14,-20,-6,-20,NAN
-2,-5,-5,-11,4,55,-22,-33,NAN
-23,-2,0,-1,-9,41,100,5,NAN
-1,3,4,6,8,-65,50,19,NAN
36,8,13,-7,-19,-22,-34,-11,NAN
-38,-12,-4,1,7,34,10,-17,NAN
-2,4,-2,8,52,81,109,37,NAN
-20,5,7,-1,-29,-96,-85,-28,NAN
37,12,0,-1,-5,-20,48,28,NAN
11,0,12,13,8,17,-48,-46,NAN
-31,-3,0,0,9,-4,-119,-46,NAN
20,15,1,-7,-13,1,7,80,NAN
-32,-11,-10,-5,-6,-17,-29,-42,NAN
36,-7,-5,-1,-1,39,25,6,NAN
-9,8,11,10,19,-4,16,60,NAN
2,-17,-24,-8,-11,4,14,-15,NAN
6,4,2,8,5,-7,-41,19,NAN
-7,11,14,7,11,33,44,2,NAN
-19,-8,-6,-3,-2,-4,-33,1,NAN
30,8,7,8,13,23,39,10,NAN
-18,3,2,4,22,39,100,-3,NAN
15,4,8,14,1,-55,-44,17,NAN
11,-6,-4,2,11,-30,-85,1,NAN
-38,-16,-22,-36,-57,8,-76,-33,NAN
16,9,8,8,24,45,74,67,NAN
-6,-8,-3,27,16,11,-71,-51,NAN
56,6,12,-10,-16,6,34,58,NAN
-54,-17,-22,-13,4,-2,-57,-52,NAN
-8,8,13,5,-3,19,105,55,NAN
10,-2,2,4,11,16,1,-37,NAN
-2,-3,-7,0,-28,-10,5,3,NAN
-12,-4,1,-10,24,34,45,3,NAN
-10,4,2,3,17,-2,-36,-5,NAN
-24,-3,-7,-12,-31,-29,21,-35,NAN
12,0,-1,-2,10,-8,-34,59,NAN
-4,-1,2,0,3,5,-7,-8,NAN
-9,-4,-6,-7,-23,-20,-16,-16,NAN
9,4,-4,-1,19,26,-3,-20,NAN
2,2,-2,3,3,60,5,21,NAN
-10,4,6,12,13,-76,84,30,NAN
21,-1,2,4,-1,25,25,-41,NAN
22,1,10,3,-3,5,-16,27,NAN
-5,-6,-10,-3,18,42,8,-9,NAN
14,-4,-1,-14,-29,-33,-3,6,NAN
14,1,-4,7,23,-34,-40,15,NAN
-23,-7,-8,-15,-47,4,35,-25,NAN
-6,2,-4,-3,3,23,85,-20,NAN
0,3,6,15,25,-45,-109,-15,NAN
-26,3,-4,-13,-30,-17,12,-6,NAN
4,9,12,1,-13,5,30,-14,NAN
17,-2,0,-2,11,-10,-1,20,NAN
-14,7,-2,8,-2,38,41,-55,NAN
29,-9,-1,-6,-10,-55,-108,28,NAN
-22,-4,-3,6,2,17,64,60,NAN
2,5,6,1,9,6,-58,-37,NAN
14,-6,0,-17,-14,2,14,10,NAN
-12,-15,-9,11,0,-27,-49,-24,NAN
20,-5,-28,-11,37,57,45,37,NAN
2,-3,0,6,-4,-83,1,-50,NAN
6,3,-6,3,25,117,52,44,NAN
-33,-2,1,2,-3,-17,69,4,NAN
43,-2,4,0,0,-69,-83,-12,NAN
-21,6,-9,-3,-1,39,-11,-29,NAN
-31,-25,-25,-21,-61,-6,44,-16,NAN
26,15,13,1,22,27,-81,-22,NAN
-6,-5,1,-9,-9,-59,109,82,NAN
16,-6,0,-6,-6,7,-33,12,NAN
10,4,-3,17,25,15,59,-53,NAN
17,6,4,8,27,27,30,4,NAN
-8,-4,2,-19,-30,-39,3,18,NAN
-4,-11,-2,-4,-1,31,7,-7,NAN
-21,4,3,7,25,11,-23,-3,NAN
-26,2,6,-3,0,45,58,5,NAN
-4,8,15,19,8,-74,-58,-17,NAN
14,-5,-6,2,4,-5,-66,-4,NAN
-8,-9,-11,-15,-11,58,-15,-14,NAN
-29,9,5,8,-18,-46,73,39,NAN
-8,-7,4,0,5,10,-30,-43,NAN
-25,-7,-1,-1,7,12,-52,6,NAN
-32,15,30,10,34,-41,5,-12,NAN
3,-5,-11,4,-2,14,40,15,NAN
-17,-5,-12,-20,-38,-9,84,-45,NAN
