C1,C2,C3,C4,C5,C6,C7,C8,Marker
-66,-10,9,-1,-12,-19,26,52,NAN
52,-18,0,1,7,23,-45,-18,NAN
21,10,-25,-2,-7,-11,1,-19,NAN
-46,-25,50,26,1,2,15,6,NAN
-7,8,-55,-54,-20,-27,35,-47,NAN
24,18,-24,0,-5,2,-38,30,NAN
-12,-9,33,-7,2,-6,-12,-14,NAN
30,-5,-11,3,1,4,5,18,NAN
-14,-3,-16,12,3,8,-9,-18,NAN
-43,-3,41,13,-3,-15,8,25,NAN
16,4,-26,7,1,6,7,-10,NAN
4,12,-10,-8,-3,2,-3,18,NAN
3,-6,50,7,2,5,-26,-32,NAN
0,7,-5,-9,-3,-3,20,11,NAN
6,-2,-10,7,-6,-33,27,-2,NAN
-39,-3,10,5,5,42,-19,-38,NAN
15,7,0,1,12,15,-47,40,NAN
-19,-11,9,9,7,8,-7,-55,NAN
-36,0,-3,-15,-6,-1,-16,-44,NAN
-31,-2,-13,-7,-13,-52,34,-3,NAN
48,-4,1,4,2,13,-45,-15,NAN
-21,-13,20,-4,9,14,4,3,NAN
14,-5,47,16,-2,-7,2,18,NAN
-25,10,-66,-38,-10,-17,-13,24,NAN
-14,-13,57,18,-4,2,21,-58,NAN
9,6,-68,-12,2,-14,-16,54,NAN
-4,-1,13,15,11,19,15,19,NAN
-30,-13,18,7,7,16,28,5,NAN
19,-7,-9,9,4,-1,-11,-10,NAN
54,9,46,6,-5,-2,-7,21,NAN
-9,-12,-33,-15,0,2,-6,2,NAN
-3,3,3,6,2,5,-11,11,NAN
-23,17,-12,-2,-2,3,26,15,NAN
-1,-4,60,26,0,-16,18,-27,NAN
36,9,-77,-32,-5,9,-35,8,NAN
19,1,15,5,2,5,-4,35,NAN
-5,-17,-17,-8,-11,-5,13,3,NAN
-2,-1,20,4,-1,-15,-26,4,NAN
21,0,1,-13,-7,30,-66,-12,NAN
39,15,22,3,2,-5,46,-14,NAN
-57,-13,-19,-3,-3,2,-5,2,NAN
37,17,-2,1,5,2,18,36,NAN
-41,-3,-12,-2,-6,-15,-12,14,NAN
-12,-10,-15,-5,2,2,16,15,NAN
-1,10,12,-2,-3,1,13,27,NAN
-30,-22,58,18,-3,-7,-43,-70,NAN
63,14,-37,-16,1,-8,-30,8,NAN
-21,-25,-67,-38,-14,3,-34,53,NAN
15,7,79,26,6,5,33,5,NAN
-5,-8,-24,-9,-7,-10,-3,43,NAN
-9,-14,-25,-1,3,-1,-18,-24,NAN
2,3,13,-8,1,11,-15,-21,NAN
-21,-8,-11,-3,4,-2,14,2,NAN
3,4,11,14,-2,-16,9,16,NAN
-64,8,-26,-13,-1,26,-15,-50,NAN
89,17,7,5,1,11,-1,22,NAN
-3,-6,-15,-4,2,-6,22,36,NAN
-16,-6,7,0,-7,-16,23,-17,NAN
-3,-3,-5,-6,1,-4,18,9,NAN
2,-12,-11,13,-4,7,-9,4,NAN
3,6,19,-14,10,0,34,1,NAN
-7,-7,4,12,-2,-27,24,-14,NAN
-43,1,-19,-9,-11,-7,-6,14,NAN
14,13,36,1,10,13,-15,-19,NAN
24,-3,-2,0,-11,-13,13,-10,NAN
-37,3,3,13,4,0,-16,10,NAN
-38,-3,-27,-3,-1,-10,19,-8,NAN
-35,-8,-8,-3,-2,-2,-7,-56,NAN
-10,4,12,6,6,8,10,35,NAN
-18,-7,11,5,4,8,-13,-31,NAN
14,-2,-3,-2,1,1,21,9,NAN
23,-11,7,5,-3,3,-18,34,NAN
17,10,-6,-7,0,-16,2,18,NAN
13,15,-14,-9,9,11,-5,-15,NAN
5,3,13,8,-7,-14,49,5,NAN
-10,-3,5,6,0,-8,-16,-2,NAN
-3,-13,-12,2,2,1,-31,-35,NAN
-28,-10,-11,-8,-7,5,12,27,NAN
-7,-11,-21,-6,1,-10,7,-15,NAN
36,13,-13,1,5,25,-3,43,NAN
-34,-12,-12,-3,-7,-11,8,-24,NAN
-14,-9,0,-10,-3,2,-32,33,NAN
60,17,5,-8,2,23,6,10,NAN
2,1,-34,-16,-7,-8,-6,-9,NAN
-5,-11,-23,9,3,5,-9,-15,NAN
-6,9,43,-17,-4,-9,-8,-24,NAN
-13,-3,-16,7,-3,-11,-11,-13,NAN
-6,-11,19,-1,2,-7,-2,4,NAN
-15,-14,67,28,6,5,28,22,NAN
19,10,-28,-24,-16,-4,-19,-28,NAN
-8,-17,-24,-14,3,-18,3,-16,NAN
-30,-11,-23,0,0,8,21,-6,NAN
-18,-8,43,19,-4,-24,-8,-12,NAN
19,-5,-56,-31,-3,24,5,10,NAN
-19,-12,35,4,3,-1,-6,-3,NAN
3,5,-11,5,4,13,8,-23,NAN
4,-1,3,5,-9,-24,-8,31,NAN
-44,-5,27,12,3,-8,-7,-28,NAN
12,8,6,-4,4,20,-11,71,NAN
-31,-4,0,4,-1,-10,41,21,NAN
79,5,-43,-4,11,34,27,25,NAN
34,22,58,13,-3,-16,-3,42,NAN
25,-4,-22,-15,-7,-1,-5,-1,NAN
-5,-4,-3,3,4,-1,-9,-4,NAN
6,-2,12,3,-1,-15,14,-4,NAN
8,-4,-14,8,-2,9,2,-6,NAN
-26,4,-7,-14,-10,-21,-42,12,NAN
2,17,49,13,10,30,22,14,NAN
-11,-18,9,6,-2,-4,-11,-15,NAN
-23,0,-49,-10,-5,-17,-20,-54,NAN
32,1,44,15,17,39,40,30,NAN
-2,-3,-8,7,-11,-15,29,-52,NAN
-18,6,-26,-7,-7,-18,5,-49,NAN
-1,-12,33,13,-9,-35,20,35,NAN
-10,-16,2,1,5,30,25,-12,NAN
76,23,-14,-11,13,15,-11,39,NAN
-22,-3,28,18,-9,-14,24,-20,NAN
-6,-7,-38,-13,-1,0,-58,-11,NAN
6,4,14,-9,-2,8,11,23,NAN
-24,-6,4,3,-2,-1,3,34,NAN
-17,-8,6,-5,-6,-2,-14,-52,NAN
18,6,-28,11,10,12,44,56,NAN
-12,-4,-23,-8,-3,3,0,-13,NAN
-28,-8,-50,-31,-7,-14,-7,-10,NAN
2,-7,-16,-6,-9,-12,-11,-66,NAN
-4,-3,48,17,6,15,45,8,NAN
19,19,-48,-31,1,14,-50,61,NAN
-2,-9,29,12,5,2,-15,-25,NAN
-16,-6,2,6,-4,1,37,30,NAN
33,5,-19,-11,4,11,-41,61,NAN
-25,-12,8,4,-4,-5,21,-24,NAN
9,-5,-10,15,3,-18,-16,0,NAN
17,11,13,9,4,2,-2,-57,NAN
-16,-3,2,2,-5,2,12,10,NAN
-16,-5,8,1,-4,-5,-8,-4,NAN
-9,8,-23,-25,-7,-1,11,-51,NAN
1,-1,49,12,0,-7,-10,-30,NAN
-13,-3,-67,-6,-1,-5,-10,1,NAN
-20,5,-4,-11,-4,1,18,6,NAN
-9,-1,-9,-15,-5,-1,-17,-28,NAN
-23,-16,18,7,0,-10,2,-46,NAN
-20,-2,6,-6,-4,-7,23,42,NAN
55,8,-28,2,6,19,-39,10,NAN
-2,3,3,-2,1,25,31,-5,NAN
-8,-9,-3,-4,1,-10,-12,-12,NAN
0,-4,20,3,-1,10,-6,-17,NAN
-31,7,4,7,7,11,-11,-31,NAN
42,5,3,0,-11,-35,-8,-13,NAN
6,2,10,0,-1,1,1,47,NAN
1,-6,-29,-8,2,7,4,-41,NAN
-18,10,2,7,14,26,46,-10,NAN
24,2,7,12,7,9,-47,66,NAN
-14,-8,50,8,-2,-6,12,-71,NAN
-10,-3,-46,-8,-3,-5,15,15,NAN
8,-1,50,12,-3,-3,-15,7,NAN
-10,-2,17,4,-5,-7,4,-11,NAN
-24,8,-45,-10,-2,3,5,-9,NAN
35,6,29,4,4,-1,-17,40,NAN
27,-3,-16,-5,0,1,-4,15,NAN
2,-1,14,7,-8,-28,12,-9,NAN
-17,-2,-16,-5,-6,-5,-5,-3,NAN
21,0,40,9,2,4,6,12,NAN
14,1,-43,-8,-1,2,46,23,NAN
-10,12,17,5,3,-4,-46,-25,NAN
-1,-9,12,8,6,10,27,12,NAN
-23,2,-12,-13,0,14,-71,-45,NAN
25,3,4,5,0,6,54,51,NAN
16,-1,-12,8,-5,-11,-3,13,NAN
37,11,-24,-44,-12,-14,-9,-32,NAN
-18,-6,-12,-1,3,17,12,-2,NAN
-35,-9,-34,-17,-8,-18,-34,-6,NAN
51,11,-12,-8,-4,-10,20,18,NAN
10,-3,32,13,9,11,-7,14,NAN
-51,-7,-27,-12,-5,-6,9,-44,NAN
-21,-1,12,12,0,3,-10,-15,NAN
9,13,29,10,3,-6,12,21,NAN
-32,0,-27,-5,-5,-8,13,-4,NAN
13,7,28,3,-3,-4,-2,9,NAN
10,-8,-11,6,6,14,-37,29,NAN
-41,-10,-3,-11,-7,-11,-11,-38,NAN
-1,-3,-16,0,6,5,-11,-7,NAN
-7,-5,21,11,-6,-10,6,29,NAN
4,-5,-26,-8,-2,-17,-26,-12,NAN
-7,-8,-31,-13,-5,-23,10,-19,NAN
22,10,-3,-5,-11,5,20,6,NAN
-16,-4,-5,3,-6,-31,-24,-12,NAN
10,-9,19,20,5,0,25,24,NAN
10,4,20,7,6,6,22,-33,NAN
-39,0,-21,-5,-1,1,15,-29,NAN
61,-2,7,8,8,6,13,51,NAN
10,7,48,1,-7,-3,5,15,NAN
6,-1,-14,-5,1,-9,-12,-35,NAN
-25,-8,-3,5,-5,-13,-3,8,NAN
-5,-2,-17,-7,-3,2,-4,20,NAN
-5,-2,-10,-14,-6,-16,-22,-42,NAN
-3,6,2,10,10,10,17,72,NAN
10,4,23,1,-5,-8,-6,-28,NAN
-22,-14,-43,-3,4,-1,-16,-13,NAN
-31,0,-52,-24,-9,-8,29,28,NAN
36,11,-28,1,10,6,-11,-8,NAN
-23,0,21,6,-7,-15,11,3,NAN
23,-8,0,-6,-11,-15,-9,1,NAN
14,5,42,15,7,-5,8,63,NAN
-5,-6,-38,-27,-3,33,-13,-8,NAN
-33,-4,-32,3,1,4,24,34,NAN
25,-2,-18,5,3,2,-15,-5,NAN
-12,-6,58,-5,-4,-4,36,-3,NAN
-38,-6,15,2,-5,-22,-39,-28,NAN
-9,-13,14,16,3,6,-18,-11,NAN
-33,-6,-30,-10,-7,-18,16,48,NAN
38,14,40,6,6,15,7,-2,NAN
-5,-11,-29,-7,-7,-17,-5,-3,NAN
4,9,9,-1,0,11,-5,-21,NAN
13,0,9,5,-2,-3,15,16,NAN
-58,1,-6,-3,-9,-25,22,-10,NAN
-33,-5,-22,-13,-4,-4,-15,11,NAN
11,2,15,9,5,7,-46,-53,NAN
18,5,-3,-5,3,17,19,-25,NAN
40,22,1,0,0,9,-18,36,NAN
-7,-2,-38,-12,0,3,-8,-18,NAN
23,2,31,2,0,-1,10,0,NAN
9,11,-60,-24,-12,-6,14,5,NAN
-78,-28,-7,10,-3,-22,-69,-45,NAN
71,26,55,7,5,22,34,27,NAN
2,-8,-7,-4,-3,-3,-11,-43,NAN
17,-7,24,13,3,-1,3,-8,NAN
14,-6,-66,-30,-10,-15,12,6,NAN
-54,-6,23,6,-4,-9,-7,-58,NAN
61,1,-8,-2,0,2,-1,12,NAN
-32,-17,10,15,-6,-38,18,-30,NAN
15,17,-23,-17,7,46,34,34,NAN
-29,-17,-37,-3,-3,-12,-20,-29,NAN
6,0,12,-3,-1,14,-1,18,NAN
-7,4,15,-7,-14,-44,22,-2,NAN
-23,-19,7,13,4,15,-48,-15,NAN
47,23,9,5,-3,-7,16,42,NAN
-81,-24,-54,-17,0,-5,-3,-4,NAN
28,-4,20,4,-5,11,-6,-73,NAN
12,5,-55,-30,-5,-8,-2,-3,NAN
21,5,-5,12,4,3,-2,26,NAN
-41,-13,11,-9,-5,1,-8,-21,NAN
-24,-12,-15,-10,-4,-3,12,-22,NAN
41,6,25,15,7,-7,5,4,NAN
-19,-8,-26,-15,6,37,-35,32,NAN
0,7,14,11,-4,-22,-3,-16,NAN
9,-2,13,5,-8,-17,-8,-11,NAN
-12,-3,-3,-1,3,7,-10,-29,NAN
-40,-11,1,4,3,14,-8,-18,NAN
24,1,-1,-2,-11,-32,-17,45,NAN
13,7,4,-2,12,35,23,39,NAN
-1,-6,9,2,-13,-22,-39,-4,NAN
-8,-1,33,14,3,-5,1,19,NAN
-18,12,26,18,-3,-1,-4,28,NAN
78,6,-1,-2,-4,-18,34,42,NAN
-6,3,16,6,23,61,-39,-14,NAN
-42,-15,-16,-19,-17,-4,2,6,NAN
47,20,5,-14,2,7,25,-6,NAN
-7,-18,-20,-2,-4,-12,10,-30,NAN
10,1,2,12,-2,-24,-5,-9,NAN
-27,-13,-15,0,5,4,-2,-3,NAN
-7,-1,45,8,-3,12,56,51,NAN
0,1,-27,-4,1,3,-31,51,NAN
-27,-8,-18,2,-1,11,1,24,NAN
7,2,26,6,4,4,0,-19,NAN
-14,-1,6,10,-1,-7,11,36,NAN
27,10,8,-6,-3,1,10,-40,NAN
-6,2,1,-3,3,4,-17,8,NAN
-38,4,-39,-6,3,5,2,-7,NAN
10,7,4,2,-6,-16,8,31,NAN
5,-10,-9,0,0,-5,-16,-27,NAN
-12,-6,39,9,0,-6,5,-79,NAN
-29,17,-24,-19,-13,-18,-7,34,NAN
78,8,30,2,1,-3,-1,-17,NAN
-38,-23,-32,3,3,1,-3,-7,NAN
4,4,33,-3,-20,-46,55,-1,NAN
77,21,17,5,17,35,-45,41,NAN
-34,-22,-33,-5,-4,-5,0,37,NAN
2,2,34,-5,-5,8,34,-18,NAN
-11,-9,-47,-6,3,12,0,1,NAN
-8,-8,19,-3,-4,6,8,3,NAN
-2,7,-28,-6,-4,-8,-2,-12,NAN
7,-5,16,5,4,6,6,12,NAN
-5,-8,2,5,5,11,0,-44,NAN
-11,19,34,1,-8,-1,-5,-19,NAN
33,-7,-52,-5,-2,-8,-3,42,NAN
-62,1,21,-11,-8,-19,29,-53,NAN
-6,-3,-45,-3,-3,-8,-63,-28,NAN
31,-6,59,-2,2,4,11,-1,NAN
-25,3,12,9,3,6,-27,-15,NAN
13,-1,-2,5,5,3,11,11,NAN
-13,-1,-3,-5,-6,0,27,17,NAN
-20,-10,-4,8,-4,-5,-8,13,NAN
-21,-5,-1,-2,0,4,8,9,NAN
-3,-3,-23,1,-5,-10,-7,-49,NAN
40,7,46,9,10,0,16,21,NAN
-7,-8,-17,-1,-1,14,-11,5,NAN
-2,0,-12,0,3,5,33,41,NAN
-10,-1,-3,-4,-1,-4,-2,-23,NAN
38,8,7,1,0,-4,1,-10,NAN
-55,-10,-20,-10,0,-2,-7,16,NAN
13,-1,15,8,-2,-4,-10,-27,NAN
10,0,-26,-8,-1,2,-8,43,NAN
-30,-5,25,3,1,-7,-5,-29,NAN
2,-8,-16,3,-3,-12,-14,0,NAN
7,-3,-13,-8,2,20,11,2,NAN
5,6,21,9,-5,-24,11,10,NAN
12,-3,-13,4,0,7,-2,36,NAN
-61,18,27,-1,1,3,-19,15,NAN
3,-14,-2,7,3,2,18,19,NAN
8,-10,33,3,-5,-21,-2,-2,NAN
-16,-6,-93,-20,-8,-4,16,-19,NAN
33,8,27,13,10,5,-31,38,NAN
37,7,28,8,5,13,-9,-17,NAN
6,-2,-12,-15,-7,-5,3,-5,NAN
-2,7,-4,-3,-15,-31,-25,-39,NAN
-25,-14,-4,-4,-4,16,6,37,NAN
53,16,38,20,20,6,-3,34,NAN
-5,-9,-50,-21,-7,4,19,-22,NAN
-8,1,12,0,1,4,41,6,NAN
1,-5,-14,16,-3,-19,-49,-38,NAN
-27,2,-10,-31,-13,-1,14,-2,NAN
12,1,12,13,8,11,-19,-48,NAN
-45,2,-5,5,0,-11,-1,-20,NAN
6,9,32,-4,-2,-2,10,-25,NAN
-29,-9,-3,2,-2,0,-30,-28,NAN
-26,-4,20,6,3,5,4,-12,NAN
8,-9,59,12,1,-12,-3,3,NAN
-17,-5,-104,-30,-12,-16,3,11,NAN
22,13,13,1,-8,2,-33,-16,NAN
-12,2,13,3,6,17,-4,20,NAN
2,-4,-1,3,7,14,39,-40,NAN
12,0,43,19,10,-13,-35,26,NAN
-51,-10,-16,-8,-5,-13,6,-40,NAN
35,0,25,8,3,-2,3,-19,NAN
-10,-6,-15,-5,-2,26,25,51,NAN
12,-1,2,8,10,6,5,8,NAN
13,20,16,-8,1,2,-7,15,NAN
-25,-8,-8,0,-6,10,17,-2,NAN
4,-6,5,9,4,-8,3,18,NAN
4,2,-4,-9,-2,-5,6,-12,NAN
-4,-2,0,4,-3,-11,-24,-2,NAN
-22,-5,56,22,7,7,32,-5,NAN
-8,-9,-23,-3,-4,-4,0,-5,NAN
-2,-3,3,-7,-5,2,-4,8,NAN
-16,-12,15,10,-1,-24,-2,-45,NAN
-6,-6,5,-1,-7,-16,3,-22,NAN
14,5,11,1,4,14,-4,40,NAN
13,5,-25,-12,-4,-2,-2,-23,NAN
-15,-3,4,14,11,-11,12,-4,NAN
4,-2,-13,-10,-8,3,-10,3,NAN
-4,-5,-6,-6,-7,-12,-11,-3,NAN
-3,-7,-5,0,-5,7,55,4,NAN
-15,-5,-51,-25,-2,13,51,16,NAN
13,14,12,6,0,-6,-29,15,NAN
-34,-2,-5,-14,-15,-15,-14,-41,NAN
-3,1,37,19,17,9,15,-19,NAN
-10,-5,20,12,3,12,-19,32,NAN
-12,-17,-74,-26,-5,5,26,24,NAN
-15,4,39,-7,-10,-3,36,-24,NAN
0,-3,-14,-12,-7,-15,-59,0,NAN
26,1,-4,8,-2,-5,19,36,NAN
-5,-8,-3,-1,-1,-4,-24,-9,NAN
-6,-11,-34,-15,-6,-7,-30,-44,NAN
-1,-8,12,6,7,8,-24,11,NAN
-6,4,24,12,7,27,15,39,NAN
6,-7,11,4,-1,-2,18,-8,NAN
-1,-5,6,3,-2,-9,5,47,NAN
-16,1,-15,-9,-3,-5,-11,-27,NAN
1,-10,-36,-11,-6,-3,37,-18,NAN
2,7,5,0,-5,-22,-29,38,NAN
2,1,17,3,0,13,-14,-27,NAN
-9,-6,-6,2,3,-5,-7,0,NAN
5,4,-52,-31,-5,2,23,-35,NAN
6,-1,18,-3,-7,-9,2,48,NAN
-13,4,-3,-2,2,11,-13,-40,NAN
-15,-9,-9,1,-4,-18,14,-13,NAN
-3,-4,10,13,4,1,-30,10,NAN
37,-5,3,10,0,4,10,-9,NAN
-18,6,-26,-33,-10,-6,3,-33,NAN
9,0,7,8,1,12,30,16,NAN
6,-2,3,-1,-4,-15,-42,-21,NAN
-26,4,-12,-6,-3,-1,-21,-40,NAN
7,4,-8,-2,-4,-8,23,10,NAN
13,0,19,9,-1,5,-13,-13,NAN
-6,-3,-25,-7,1,1,19,63,NAN
25,13,27,11,1,5,-30,-31,NAN
-45,-10,36,7,10,6,-33,-26,NAN
4,4,-42,-14,-3,8,29,11,NAN
29,0,-31,2,4,13,-9,5,NAN
-48,7,18,0,2,3,15,4,NAN
58,0,19,19,3,0,1,53,NAN
-5,8,54,10,10,11,16,-25,NAN
11,10,-1,-2,-9,-7,10,-9,NAN
10,-3,1,1,6,2,3,24,NAN
21,-4,29,11,-4,-20,28,-12,NAN
-5,4,-26,-20,-4,1,-21,8,NAN
-21,1,-8,1,0,16,28,0,NAN
1,2,16,2,-1,-16,-8,2,NAN
-29,-11,3,-9,-7,-8,-19,-2,NAN
49,-2,-10,4,1,8,19,29,NAN
1,9,35,-11,-7,-16,15,34,NAN
-21,-5,-14,-3,-7,-13,-39,-13,NAN
-4,-3,9,-5,-7,-1,-26,-8,NAN
-9,-8,-27,0,3,2,14,-30,NAN
-27,-5,1,0,-2,-16,-26,5,NAN
8,-5,-34,-12,5,29,22,-5,NAN
-3,-1,-8,-6,-5,-14,9,-66,NAN
1,0,23,18,2,0,-25,14,NAN
-22,-11,-6,-15,2,15,-25,-37,NAN
-6,0,-24,-1,-6,0,25,-27,NAN
-27,1,11,3,11,1,-7,59,NAN
-30,-12,-11,-9,-12,-3,-24,-16,NAN
-10,-3,25,13,-4,-16,10,40,NAN
-5,-3,-9,1,0,9,-10,-24,NAN
24,-7,24,12,6,11,10,11,NAN
17,9,-47,-36,-10,-12,22,3,NAN
23,-2,-21,2,-1,-8,-26,-23,NAN
31,-5,12,-2,-3,-7,-8,24,NAN
-9,3,-11,-1,-1,0,7,-35,NAN
9,2,16,0,-5,-5,0,35,NAN
-15,-9,-23,-8,-5,1,16,-10,NAN
-6,9,13,10,5,2,2,4,NAN
10,1,10,-2,-1,5,-4,-8,NAN
-14,-7,21,4,7,-6,-10,-47,NAN
-20,-3,-36,-13,-6,-6,11,-22,NAN
8,-8,-2,3,-8,-35,-2,-8,NAN
-19,1,28,10,1,-4,6,-23,NAN
17,-15,-16,8,-2,-11,7,-13,NAN
-3,1,-9,-2,0,7,-35,-41,NAN
8,5,50,13,5,1,5,18,NAN
5,-16,-66,-10,-3,-7,15,-23,NAN
37,10,9,-5,-8,-8,-5,75,NAN
-30,-7,-5,1,1,1,15,-22,NAN
-33,-2,11,0,5,21,11,9,NAN
22,8,16,-10,-5,-1,33,38,NAN
-14,9,-40,-1,-1,-1,-51,-23,NAN
1,-5,34,4,-4,-14,29,-10,NAN
-14,-3,-10,-6,-3,10,-17,2,NAN
15,-2,21,15,1,3,12,29,NAN
11,6,-33,-18,4,-1,21,35,NAN
57,2,0,8,6,1,30,-25,NAN
0,-2,4,-6,-3,13,-12,33,NAN
-5,-9,-5,-2,-3,-4,-6,-26,NAN
2,2,2,-5,-8,2,16,33,NAN
16,3,-5,-6,-4,6,-27,-11,NAN
-14,-12,-1,-4,2,-1,7,-21,NAN
-14,0,5,4,-4,0,-24,24,NAN
29,-5,-25,-3,8,6,-2,4,NAN
-3,3,18,3,-2,-5,10,23,NAN
-11,-3,-26,-13,-7,4,14,2,NAN
-22,-2,41,15,6,10,21,-6,NAN
-21,-12,-20,-8,-3,-11,0,-37,NAN
69,13,-38,-16,-8,-16,-22,23,NAN
-19,-2,31,4,4,0,27,8,NAN
29,8,-27,-7,8,11,16,43,NAN
-11,-5,-43,-4,-3,-3,-12,-39,NAN
6,-2,44,12,4,20,-10,5,NAN
-4,-3,-17,-6,-6,-17,-32,-2,NAN
-20,-2,5,-5,1,8,3,-23,NAN
-30,-3,-13,10,4,12,17,13,NAN
0,7,-3,-13,-9,-14,0,-18,NAN
47,7,33,19,8,7,-17,11,NAN
-14,-8,11,0,-3,2,-5,-10,NAN
-18,-3,1,2,1,3,-7,-30,NAN
-19,-5,-16,-9,-6,-14,-21,-42,NAN
17,2,3,3,5,2,33,-12,NAN
7,-2,-33,-4,-2,-1,-28,52,NAN
5,0,7,-10,-9,-15,-3,-2,NAN
-34,-6,17,8,1,11,-14,-7,NAN
-4,1,-1,2,11,23,6,-17,NAN
-2,-11,0,-1,1,3,-14,-33,NAN
-27,-1,45,13,2,10,-5,-31,NAN
-29,-15,2,5,5,6,19,-5,NAN
43,5,31,20,7,23,21,16,NAN
-45,4,-15,-18,-2,-8,2,6,NAN
18,6,-13,-5,-5,4,19,-34,NAN
-2,-4,-7,-1,-5,-9,4,10,NAN
-11,-6,-2,-2,0,-1,-3,-9,NAN
4,-12,9,4,0,-14,-11,1,NAN
23,-2,-3,-2,0,16,20,27,NAN
-7,7,0,4,-3,-10,-23,-38,NAN
13,0,-15,-15,-3,-2,22,3,NAN
-14,-7,-9,-11,-5,-22,2,-24,NAN
-27,-3,-23,-9,-3,12,18,-18,NAN
17,11,3,-3,-3,-12,-5,25,NAN
3,-4,5,11,0,-3,12,27,NAN
31,-1,-3,5,-3,-5,24,-15,NAN
7,12,17,-4,-4,-20,-29,3,NAN
-26,-18,-27,-7,0,16,-22,-8,NAN
36,7,22,1,2,-1,-1,-42,NAN
4,0,-13,-8,-8,-7,13,74,NAN
-42,-27,-45,-9,-3,-7,-4,-15,NAN
-52,-3,0,-13,3,4,-26,-23,NAN
-8,-9,-55,-10,-10,-10,-3,1,NAN
16,-1,3,10,7,12,18,3,NAN
-32,-5,6,-11,-7,0,-1,-20,NAN
2,-3,18,9,2,-6,-15,-18,NAN
50,29,13,6,5,23,11,55,NAN
-29,-7,-26,-7,-3,-12,-7,-20,NAN
22,13,8,-1,-5,5,-8,-38,NAN
-6,4,8,10,2,-9,21,-4,NAN
-23,-8,10,1,5,22,-22,23,NAN
-2,5,16,5,0,-1,2,-27,NAN
8,-1,-4,-6,-3,-6,3,-12,NAN
-53,-15,-7,-7,-7,-10,-4,-42,NAN
35,6,9,6,4,-3,18,51,NAN
-16,1,10,3,1,15,-14,-9,NAN
12,-1,0,6,5,5,39,-5,NAN
13,14,17,2,-3,-9,-23,33,NAN
-30,-7,-6,0,4,-4,-10,-35,NAN
30,-2,-10,0,-4,6,32,6,NAN
-9,1,6,3,1,2,15,6,NAN
-5,-11,2,2,-2,0,14,2,NAN
-16,3,1,2,-6,-25,-16,-31,NAN
-2,2,19,4,-5,-9,-14,-15,NAN
-11,4,-2,-13,-1,-12,1,-19,NAN
-42,-17,-22,-6,3,5,-26,-44,NAN
26,8,32,11,-1,2,7,35,NAN
-3,-9,-7,1,0,3,7,-15,NAN
0,5,41,12,-6,-6,16,6,NAN
-10,1,-73,-26,-7,-9,-25,17,NAN
-5,-3,25,-4,-2,-6,-19,-36,NAN
22,18,34,11,9,26,33,23,NAN
16,-10,-19,-7,-7,-16,17,-4,NAN
9,-2,-20,-4,3,21,-30,-2,NAN
-26,-6,10,-3,-4,-3,18,11,NAN
1,5,12,10,-1,-10,-17,-32,NAN
-25,-9,-39,-15,-6,-3,38,41,NAN
56,11,31,6,6,25,-31,-4,NAN
-23,-10,-32,-4,-2,-14,-3,-3,NAN
-5,0,38,12,-3,-4,11,-3,NAN
-28,-4,-16,-8,0,5,-12,-26,NAN
-5,-11,-8,4,6,11,26,20,NAN
-22,-4,-9,-7,-9,-24,-68,-32,NAN
12,2,-1,-11,-7,-12,-14,-9,NAN
-23,-1,11,9,7,8,21,55,NAN
29,-1,-16,0,0,-12,21,-42,NAN
-29,-5,10,2,3,22,-23,29,NAN
10,-1,-4,-4,-11,-17,14,-14,NAN
-9,8,26,2,7,25,-16,-66,NAN
-14,-1,-33,-6,0,-9,-13,-23,NAN
21,15,15,-18,-2,17,5,14,NAN
-37,-7,16,17,-4,-18,26,-29,NAN
8,-12,-90,-26,-9,13,-7,-57,NAN
-15,13,53,15,6,5,21,68,NAN
-3,-15,5,1,-4,-21,-38,-5,NAN
-4,10,10,-9,-2,11,-23,-41,NAN
29,2,-5,5,-1,-3,37,57,NAN
-24,3,1,4,0,-14,-49,-66,NAN
17,-2,-8,-5,2,8,26,55,NAN
-21,-8,-14,0,0,5,-6,-14,NAN
-4,4,33,11,4,-13,-8,16,NAN
8,-9,-24,-7,0,1,7,6,NAN
24,17,17,6,-1,-5,4,15,NAN
-5,-9,-15,-12,-7,9,-23,-30,NAN
33,-7,36,15,5,10,-3,4,NAN
-7,-5,-26,-8,-2,-7,23,20,NAN
-5,-4,10,4,-1,-5,-3,-18,NAN
6,0,-3,-1,-6,-16,-11,66,NAN
-10,-1,12,-3,-4,-8,-7,-22,NAN
-12,4,-2,7,8,11,-6,-22,NAN
-3,1,-21,-4,0,10,7,-18,NAN
58,0,17,2,4,8,2,42,NAN
-30,-7,-21,2,-5,-21,-6,-14,NAN
-43,-12,-23,-9,-4,7,11,-12,NAN
10,-5,-11,-5,-1,-14,17,-33,NAN
34,7,21,5,2,11,-20,54,NAN
-3,-2,-11,6,1,-1,-5,12,NAN
-15,0,0,-7,0,3,14,4,NAN
-22,-6,6,-9,-7,0,-3,-47,NAN
3,-6,6,12,4,3,10,5,NAN
-14,-10,3,-2,3,-10,-11,9,NAN
73,8,-12,-3,6,16,5,9,NAN
-31,-5,13,9,0,1,0,11,NAN
-67,-16,-17,-6,-2,-12,-21,-19,NAN
37,3,-5,2,5,10,-3,-2,NAN
-5,3,28,-1,-5,-15,5,17,NAN
