Timestamp, Rotation x, Rotation y, Rotation z, Marker
108080,-3.4375,9.4375,-11.5625,0
108100,-4.375,7.9375,-12,0
108120,-5.875,6.6875,-13.4375,0
108140,-4.75,7.25,-15.375,0
108160,-3.8125,8,-13.9375,0
108180,-3.75,6.75,-11.6875,0
108200,-4.25,5.4375,-12.0625,0
108220,-6.1875,10.5,-13.5,0
108240,-6,10.0625,-12.4375,0
108260,-5.0625,9.875,-9.0625,0
108280,-8.625,7.25,-7,0
108300,-8.875,8,-7.25,0
108320,-7.4375,9.5,-8.375,0
108340,-7.1875,6.375,-9.125,0
108360,-8.4375,5.5,-7.25,0
108380,-8.3125,3.9375,-6.375,0
108400,-5.75,7.375,-8.125,0
108420,-3.0625,11.75,-10.25,0
108440,-3.8125,9.25,-6.8125,0
108460,-4.0625,4.875,-2.6875,0
108480,-3.5,3.875,-3.8125,0
108500,-1.625,5.3125,-6.375,0
108520,-0.875,8,-6.3125,0
108540,-0.0625,9,-3.8125,0
108560,0.75,6.75,-1.25,0
108580,-0.9375,6.3125,0.625,0
108600,-3.4375,6.0625,0.375,0
108620,-3.4375,7.9375,-2.125,0
108640,-4.1875,11.3125,-2,0
108660,-4.25,9.9375,2.625,0
108680,-4.9375,7.6875,4.375,0
108700,-5.9375,7.125,1.875,0
108720,-5.9375,6.75,0,0
108740,-6.625,9.9375,0.4375,0
108760,-6.4375,13.125,2.6875,0
108780,-4.125,10.75,5.0625,0
108800,-3.125,10.4375,3.25,0
108820,-2.9375,12.125,0.0625,0
108840,-4.1875,16.6875,-2.1875,0
108860,-1.625,16.6875,0.875,0
108880,-3.3125,14.75,1.9375,0
108900,-5.1875,14.75,0,0
108920,-3.875,19.625,-2.5625,0
108940,-2.75,23,-2.5,0
108960,-4.6875,18.3125,1.125,0
108980,-5.75,12.8125,3.8125,0
109000,-7.3125,11.8125,3.875,0
109020,-8.125,15.375,4.25,0
109040,-5.4375,15.3125,2.375,0
109060,-2.625,10.25,2.6875,0
109080,-3.25,6.9375,4.8125,0
109100,-3.9375,6.375,3.625,0
109120,-2.75,5.0625,1.875,0
109140,-3.5625,3.375,2.4375,0
109160,-4.3125,0.25,4.0625,0
109180,-4.3125,-1.3125,6.1875,0
109200,-3.75,-1.8125,5.8125,0
109220,-2.25,-1.6875,6.125,0
109240,-3.3125,-3.375,7.625,0
109260,-5.5625,-5.25,6.75,0
109280,-3.5625,-4.75,6.25,0
109300,-4.875,-5.5,8.3125,0
109320,-5.875,-6.4375,9.875,0
109340,-5.6875,-6.75,7.9375,0
109360,-4.4375,-6.375,4.8125,0
109380,-1.9375,-6.125,5,0
109400,-5.0625,-7.375,9.875,0
109420,-8.875,-7.625,12.5625,0
109440,-9.4375,-3.5625,9.875,0
109460,-7.75,-4.4375,7.9375,0
109480,-4.125,-6.75,9.5625,0
109500,-2.5625,-6.5625,10.625,0
109520,-5.0625,-5.125,10.5625,0
109540,-6,-3.6875,10.5625,0
109560,-4.25,-4.0625,10.1875,0
109580,-4.875,-5.875,10.5625,0
109600,-4.0625,-5.875,11.875,0
109620,-6.375,-4.5,12.9375,0
109640,-8.1875,-2.8125,12.125,0
109660,-12.5,-1.5625,13.375,0
109680,-12.5,-1.125,16.375,0
109700,-9.5,-0.8125,14.1875,0
109720,-9.1875,0.25,9.3125,0
109740,-13.5,1.5,10.6875,0
109760,-13.625,0.875,12.5625,0
109780,-8.8125,0.6875,9.875,0
109800,-8.5,2.25,8,0
109820,-13,2.25,7.5,0
109840,-14,2.1875,7.875,0
109860,-8.25,2.6875,7.125,0
109880,-8.5625,2.125,7.875,0
109900,-6.25,2.25,9.3125,0
109920,-7.875,1.9375,8.0625,0
109940,-9.125,2.6875,7.5625,0
109960,-8.75,2.125,8.125,0
109980,-5.6875,1.1875,8.6875,0
110000,-4.6875,0.875,9.75,0
110020,-3.9375,1.5,8.0625,0
110040,-5,1.75,7.625,0
110060,-7.75,-0.375,10.125,0
110080,-7.25,-1.5625,10,0
110100,-5.1875,-1.125,7,0
110120,-4.6875,-2.0625,6.375,0
110140,-3.1875,-3.125,8.3125,0
110160,-3.8125,-4.125,9.1875,0
110180,-4.8125,-3.75,8.5,0
110200,-2.875,-3.4375,7.3125,0
110220,-2.5,-4.5625,7.0625,0
110230,-2.8125,-5,7.9375,0
110250,-6,-4.9375,8,0
110270,-2.3125,-4.6875,7.125,0
110290,-2.625,-6.875,6.9375,0
110310,-4.25,-8.1875,8.375,0
110330,-5.375,-7.9375,8.8125,0
110350,-6,-7.6875,9.5625,0
110370,-6.4375,-8.375,10.1875,0
110390,-9.9375,-9.5625,10.625,0
110410,-8.5,-9.3125,8.75,0
110430,-1.1875,-7.625,5.5625,0
110450,-2.375,-7.75,7.6875,0
110470,-4.3125,-8.3125,11,0
110490,-4.3125,-7.8125,9.4375,0
110510,-4.4375,-7.125,6.4375,0
110530,-0.8125,-5.25,5.875,0
110550,1.0625,-5.625,7.125,0
110570,0.75,-6.5,10.6875,0
110590,-1.125,-6.4375,10.1875,0
110610,-1.75,-6.5,6.625,0
110630,-2.6875,-8.125,7.5,0
110650,0.5625,-9.125,10.1875,0
110670,1.4375,-9.5625,10.875,0
110690,-3.625,-11.1875,11.5625,0
110710,-4.8125,-11.6875,10.75,0
110730,-0.875,-10,8.5625,0
110750,3.5625,-10.9375,9.625,0
110770,4.5625,-12.8125,11.375,0
110790,2.1875,-11.5,9.3125,0
110810,0.4375,-10.8125,9.625,0
110830,2.3125,-11.5,10.375,0
110850,4.125,-11.0625,11.125,0
110870,2.625,-10.9375,13.125,0
110890,-2.5,-10.0625,12.75,0
110910,-0.6875,-8.6875,10.125,0
110930,3.25,-8.25,9.875,0
110950,3.375,-8.8125,12.5625,0
110970,-0.9375,-9.25,13.75,0
110990,-3.875,-8.5,10.6875,0
111010,-2.9375,-7.125,9.5625,0
111030,0.125,-8.125,13.1875,0
111050,-1.25,-7.375,13.1875,0
111070,-0.8125,-6.125,9.5,0
111090,-1.125,-5.875,9.1875,0
111110,0.8125,-5,9.75,0
111130,0.875,-8.125,8,0
111150,1.625,-10.5,7.4375,0
111170,0.75,-11.8125,6.9375,0
111190,2.25,-12.6875,5.875,0
111210,0.3125,-13.5,5.8125,0
111230,0.125,-14,5.875,0
111250,3.0625,-14.75,7.875,0
111270,3.125,-15.6875,9.1875,0
111290,3.5625,-16.25,5.875,0
111310,3.625,-17.25,5.3125,0
111330,6,-18.6875,6.8125,0
111350,5.1875,-19.75,8.1875,0
111370,3.0625,-19.875,7.875,0
111390,2.1875,-19.3125,5.1875,0
111410,4.6875,-19.4375,6.6875,0
111430,5.1875,-20.1875,10.3125,0
111450,5.4375,-19.8125,9.625,0
111470,3.5625,-19.1875,7.875,0
111490,4.75,-19.375,8.125,0
111510,7.3125,-19.875,8.875,0
111530,7,-19.5625,8.5625,0
111550,4.6875,-19.375,7.9375,0
111570,5.5,-18.75,7.3125,0
111590,6.125,-18.875,8.3125,0
111610,5.9375,-19.125,9.75,0
111630,5.3125,-18.4375,9.5625,0
111650,4.4375,-18.125,9.3125,0
111670,5.625,-17.5,9.25,0
111690,6.8125,-17.25,9.625,0
111710,7.8125,-18.25,8.9375,0
111730,7.9375,-17.8125,7.75,0
111750,5.625,-18.3125,9.1875,0
111770,4.375,-19,10.25,0
111790,7.5625,-18.625,8.5,0
111810,9.6875,-18.375,7.125,0
111830,7.125,-19.4375,10,0
111850,5.0625,-19.625,10.125,0
111870,6.875,-17,6.75,0
111890,10.1875,-15.3125,6.5625,0
111910,11.5,-17.125,10.8125,0
111930,8.8125,-17.6875,8.125,0
111950,10.3125,-15,2.0625,0
111970,13,-15.3125,2.9375,0
111990,10.6875,-18.75,6.6875,0
112010,7.6875,-20.4375,4.5625,0
112030,7.625,-18.625,0.6875,0
112050,6.0625,-18.5625,2.6875,0
112070,5.3125,-21,4.8125,0
112090,5.375,-21.9375,4.3125,0
112110,7.8125,-20.4375,-0.125,0
112130,7.4375,-19.8125,-1.3125,0
112140,8.5625,-21.1875,-0.125,0
112160,9.5,-19.9375,-2.25,0
112180,9.8125,-18.3125,-3.9375,0
112200,8.25,-21.8125,-4.875,0
112220,8.875,-22.5625,-5.6875,0
112240,8.25,-22.875,-6.3125,0
112260,7.9375,-22.125,-4.5625,0
112280,7.375,-21.5,-5.625,0
112300,5.75,-20.125,-7.125,0
112320,6.3125,-19.0625,-6.3125,0
112340,7,-19.9375,-5.625,0
112360,8.4375,-22.3125,-6.4375,0
112380,5.5,-18.5,-7.8125,0
112400,4.1875,-12.4375,-6.5,0
112420,6.3125,-14.125,-4.0625,0
112440,7.6875,-13.875,-3.9375,0
112460,8.375,-14.1875,-6.8125,0
112480,4.625,-13.125,-9.6875,0
112500,0.8125,-15.0625,-8.0625,0
112520,3.5,-17.5,-7.8125,0
112540,4.625,-18.125,-8.5,0
112560,0.0625,-16,-7.5,0
112580,-0.875,-14.6875,-8.0625,0
112600,1.6875,-11.25,-9,0
112620,3.9375,-9.625,-9.375,0
112640,5.8125,-10.625,-8.5625,0
112660,4.375,-12.6875,-8.25,0
112680,6.8125,-13.625,-12,0
112700,2.5,-12.3125,-13.25,0
112720,-0.875,-11.875,-10.9375,0
112740,1.6875,-16.9375,-13.375,0
112760,1.5625,-16.75,-14.625,0
112780,-0.3125,-17,-11.75,0
112800,-3.0625,-17.6875,-10.375,0
112820,-4.3125,-16.3125,-9.625,0
112840,-2.875,-15.3125,-7.3125,0
112860,-2.6875,-14.0625,-5.6875,0
112880,-0.9375,-9.3125,-8.5,0
112900,1.75,-7.0625,-10.1875,0
112920,1.1875,-8.625,-11,0
112940,-3.9375,-9.8125,-13.125,0
112960,-4.6875,-9.5625,-14.6875,0
112980,-1.25,-8.0625,-16.6875,0
113000,-5.0625,-7.0625,-17.5625,0
113020,-6.625,-4.625,-17.0625,0
113040,-6.75,-2.875,-18.8125,0
113060,-5.0625,3.1875,-19.9375,0
113080,-5.625,5.9375,-17.5,0
113100,-6.75,10.75,-15,0
113120,-4.75,13.8125,-13.75,0
113140,-0.3125,10.25,-19.0625,0
113160,-9.3125,7.25,-20.4375,0
113180,-16.1875,5.75,-16.0625,0
113200,-16,9.1875,-16.5,0
113220,-11.125,10.125,-16.1875,0
113240,-8.6875,8.6875,-14.5625,0
113260,-8.0625,6.875,-15.875,0
113280,-11.625,6.0625,-18,0
113300,-14.75,8.375,-17.3125,0
113320,-12.4375,7.3125,-16.4375,0
113340,-10.0625,7.8125,-17.0625,0
113360,-5.6875,6.3125,-19.375,0
113380,-6,4.3125,-20.375,0
113400,-11.4375,2.75,-18.4375,0
113420,-12.3125,5.3125,-17.625,0
113440,-7.1875,6.1875,-18.8125,0
113460,-5.9375,4.25,-16.4375,0
113480,-7.5625,3.1875,-14.5,0
113500,-8.375,0.9375,-16,0
113520,-8,1.625,-16.0625,0
113540,-6,0.5,-14.3125,0
113560,-8.5,-0.1875,-12.25,0
113580,-5.25,4.0625,-13.5,0
113600,-3.125,0.75,-16.375,0
113620,-5.25,-2.4375,-14.0625,0
113640,-9.875,-4.25,-11.4375,0
113660,-7.4375,-4.75,-14.8125,0
113680,-6.25,-2.5625,-15.25,0
113700,-7.125,-2.875,-11.875,0
113720,-6.1875,-0.0625,-13.4375,0
113740,-5.625,1.1875,-14.4375,0
113760,-8.25,1.6875,-13.0625,0
113780,-10.9375,2.3125,-11.375,0
113800,-10.5625,5.125,-13.6875,0
113820,-8.125,9.8125,-16.8125,0
113840,-8.75,9.0625,-15.625,0
113860,-9.875,8.75,-13.125,0
113880,-11.25,7.5,-13.9375,0
113900,-11.8125,7.6875,-15.5625,0
113920,-10.625,8.8125,-16.1875,0
113940,-11.0625,10.6875,-17.4375,0
113960,-10.8125,13.1875,-15.8125,0
113970,-9.5625,11.3125,-15.75,0
113990,-7.875,10.8125,-18.8125,0
114010,-8.875,11.375,-21.0625,0
114030,-12.25,12.0625,-19.4375,0
114050,-10.0625,12,-17.5,0
114070,-8.25,11.625,-20.5625,0
114080,-9.875,15.1875,-21.0625,0
114100,-7.75,13.8125,-18.5625,0
114120,-7.25,13.6875,-20.0625,0
114140,-7.0625,13.5,-22.75,0
114160,-8.625,13.1875,-20.75,0
114180,-9.4375,13.6875,-19.0625,0
114200,-6.8125,14.25,-21.3125,0
114220,-6.1875,15.625,-21.75,0
114240,-3.9375,16.875,-21.0625,0
114260,-4.875,15.9375,-20.625,0
114280,-6.6875,16.5,-19.0625,0
114300,-6.6875,18.5,-17.3125,0
114320,-4.6875,23.9375,-17.5,0
114340,-2.75,20.9375,-16.8125,0
114360,-4.3125,16.6875,-13.1875,0
114380,-5.3125,15.75,-7.75,0
114400,-6,15.75,-5.4375,0
114420,-5,14.9375,-8.625,0
114440,-3.5,17.0625,-10.3125,0
114460,-5.4375,18.25,-4.5,0
114480,-5.625,16.3125,1.375,0
114500,-2.75,18,-2.8125,0
114520,-2.5625,20.875,-6.625,0
114540,-4.5625,19.375,-2.9375,0
114560,-4.125,19.4375,-0.625,0
114580,-2.375,23.25,1.4375,0
114600,2,23.4375,1.3125,0
114620,4.125,20.5625,-0.125,0
114640,-0.0625,17,0.4375,0
114660,-6.375,20.6875,-0.1875,0
114680,-5.5625,23.0625,-2.9375,0
114700,-4.5625,16.25,-5.4375,0
114720,-9.125,12.8125,-3.6875,0
114740,-6.375,8.8125,-2,0
114760,-3,7.25,-0.5625,0
114780,-3.625,7.6875,0.875,0
114800,-4.5625,7.125,2.9375,0
114820,-4.9375,6.875,3.4375,0
114840,-3.625,4.125,0.4375,0
114860,-3.8125,2,2.6875,0
114880,-3.4375,1.8125,7.25,0
114900,-5.625,3.1875,7.8125,0
114920,-3.4375,3.5,8.125,0
114940,-0.625,1.375,9.1875,0
114960,-1.9375,0.3125,7.875,0
114980,-1.375,0.25,5.875,0
115000,0.1875,1.5,6.3125,0
115020,-1.9375,1.625,6.25,0
115040,-2.25,0.75,7.1875,0
115060,-1,2.25,7.4375,0
115080,-1.875,2,5.75,0
115100,-5.125,1,4.4375,0
115120,-6,1.75,5.375,0
115140,-7.0625,1.0625,7.5625,0
115160,-3.9375,1.125,8.0625,0
115180,-1.5,2.5,5.3125,0
115200,0.875,3,3.9375,0
115220,-3.3125,2.375,5.0625,0
115240,-4.8125,2.8125,6.5625,0
115260,-5.6875,5.5625,6.25,0
115280,-3.875,7.3125,6.8125,0
115300,-7.5625,7,8.625,0
115320,-9.5625,7.375,9.4375,0
115340,-8.5625,7.625,9.8125,0
115360,-9.8125,6.5,8.0625,0
115380,-11.5625,5.375,10.375,0
115400,-17.9375,5.6875,11.5,0
115420,-17.75,6.5625,7.5625,0
115440,-15.0625,6.375,6.5,0
115450,-13.9375,6.375,9.125,0
115470,-16.625,8.1875,9.625,0
115490,-15.125,10.1875,7.5,0
115510,-11.8125,9.1875,5.125,0
115530,-15,8.5,5.625,0
115550,-18.125,7.125,9.9375,0
115570,-14.375,6.8125,8.3125,0
115590,-11.75,9.0625,5,0
115610,-12.875,13.25,3.25,0
115630,-2.625,11.6875,3.875,0
115650,3.3125,4,3.375,0
115670,4.375,-0.0625,5.875,0
115690,-5.375,0.125,6.875,0
115710,-9.1875,3.6875,2.875,0
115730,-13.25,3.1875,3.4375,0
115750,-7.6875,0.25,9.1875,0
115770,-5.3125,-2.125,8.625,0
115790,-4.6875,-1.125,6.3125,0
115810,-8.75,0.125,6.875,0
115830,-14,0.3125,9.5625,0
115850,-7.3125,-0.8125,12.5,0
115870,-4.875,-2.5625,11.5,0
115890,-8.6875,-2.875,10.75,0
115910,-11.25,-0.5,11.25,0
115930,-11.3125,-0.625,10.875,0
115950,-7.1875,-2.25,13.1875,0
115970,-8.25,-2.3125,14.3125,0
115990,-9.25,0.5625,10.3125,0
116010,-0.9375,4.0625,7.25,0
116030,-0.5625,-0.4375,11.3125,0
116050,-0.0625,-3.8125,11.9375,0
116070,1.8125,-1.9375,8.0625,0
116090,-0.5,-0.8125,6.3125,0
116110,-8.0625,-2.75,10.6875,0
116130,-12.8125,-2.625,12.9375,0
116150,-10.625,-0.125,10.875,0
116170,-5.625,1.875,10.8125,0
116190,-7.6875,0.1875,13.6875,0
116210,-10.375,0.5,12.4375,0
116230,-11.5625,2.5,9.75,0
116250,-8.875,2.5,11.125,0
116270,-9.5,1.5,11.75,0
116290,-11,3,11.1875,0
116310,-10.9375,3.1875,9.25,0
116330,-5.25,3.0625,6.6875,0
116350,-5.6875,1.75,9.3125,0
116370,-5.75,0.375,12,0
116390,-11.25,-0.375,10.875,0
116410,-11.5,0.0625,9.375,0
116430,-8.8125,-0.6875,10.5,0
116450,-10,-4.5,12.75,0
116470,-8.75,-6.0625,13.1875,0
116490,-6.0625,-6.3125,10.625,0
116510,-2.4375,-7.625,8.75,0
116530,-5.3125,-10.75,11.3125,0
116550,-5.1875,-10.6875,11.5,0
116570,-0.8125,-9.8125,9.4375,0
116590,2.1875,-10.3125,10.1875,0
116610,1.0625,-10.25,11.25,0
116630,-3.9375,-8.625,11.8125,0
116650,1.6875,-7.0625,10.6875,0
116670,3.875,-10.625,12.5625,0
116690,1.0625,-11.6875,11.375,0
116710,-0.25,-9.5625,8,0
116730,3.125,-8.75,5.6875,0
116750,2.4375,-11.625,10.0625,0
116770,-0.625,-11,10.125,0
116790,0.0625,-8.4375,6.8125,0
116810,1.75,-7.5,8.3125,0
116830,1.875,-6.375,10.3125,0
116850,4.5,-5.25,8.375,0
116870,4.75,-6.1875,10.8125,0
116890,-2.8125,-7,13.1875,0
116910,-4.0625,-4.9375,8,0
116930,5.9375,-6.0625,7.8125,0
116950,5.3125,-10.125,11.8125,0
116970,-0.5,-9.9375,11.3125,0
116990,-3.3125,-8,7.1875,0
117010,-1,-8.6875,7.5625,0
117030,0.5,-9.9375,10.5,0
117050,-0.5625,-11.875,11,0
117070,-2.5,-12.5625,9.5,0
117090,-3.6875,-12.625,6.1875,0
117110,-5.75,-13.625,8,0
117130,-0.375,-13.9375,8.625,0
117150,4.375,-16.4375,6,0
117170,4.375,-17.3125,4.625,0
117190,1.4375,-16.8125,3.875,0
117210,1.4375,-16.8125,3.125,0
117230,4.875,-17.4375,4.8125,0
117250,8.5,-18.0625,5.1875,0
117270,5.3125,-18.4375,4.625,0
117290,2.25,-17.9375,5.4375,0
117310,3.875,-18.1875,5.3125,0
117330,8.125,-19.25,6.9375,0
117350,4.25,-20.1875,9.375,0
117360,1.625,-18.6875,6.875,0
117380,3.875,-18.25,5.3125,0
117400,5,-19.125,8.3125,0
117420,7.3125,-19.5,8.5625,0
117440,7.1875,-19.8125,8.5625,0
117460,3.9375,-18.875,7.5,0
117480,1.9375,-16.5625,7.5625,0
117500,5.3125,-16.875,7.6875,0
117520,9.6875,-17.5625,7.3125,0
117540,7.625,-16.375,9.9375,0
117560,0.375,-14.0625,9.75,0
117580,2.875,-12.8125,7.625,0
117600,7.25,-13.1875,10.125,0
117620,5.4375,-14.5,12.4375,0
117640,1.3125,-13.8125,10.375,0
117660,0.0625,-13.0625,7.125,0
117680,0.4375,-14.375,9.25,0
117700,3.625,-15.375,10.1875,0
117720,4,-16.25,8.3125,0
117740,2.1875,-16.125,6.3125,0
117760,5.1875,-15.8125,5.75,0
117780,4.125,-17.375,8.3125,0
117800,4.375,-16.625,9.125,0
117820,2.125,-14.375,6.5,0
117840,2.5,-13.9375,6.9375,0
117860,0.625,-15,9.9375,0
117880,-2.5625,-14,8.4375,0
117900,-2.5625,-13.8125,6.875,0
117920,1.0625,-14.625,4.6875,0
117940,1.0625,-14.3125,3.8125,0
117960,3.5,-14.5625,4.9375,0
117980,3.125,-15.6875,4.125,0
118000,6.1875,-15.8125,1.4375,0
118020,8.8125,-17.5,-0.6875,0
118040,8.9375,-20,-1.375,0
118060,7.5,-19.5,-1.5,0
118080,8.5,-19.75,-0.875,0
118100,5.375,-20.1875,1.5625,0
118120,0.0625,-17.25,3.3125,0
118140,3.0625,-13.625,2.375,0
118160,9.625,-16.625,0.4375,0
118180,7.0625,-20.0625,-0.5,0
118200,2.0625,-19.5,-0.75,0
118220,2.0625,-17.6875,-5.0625,0
118240,4.75,-17.375,-5.5625,0
118260,4.625,-19.125,-2.25,0
118280,7.3125,-17.6875,-4.3125,0
118300,8.75,-15.9375,-6.4375,0
118320,3.75,-17.625,-5.0625,0
118340,0.1875,-16.8125,-3.125,0
118360,-0.375,-15.8125,-5.3125,0
118380,5.125,-14.0625,-7.5625,0
118400,7,-15.0625,-6.5,0
118420,4.25,-16.3125,-4.75,0
118440,6,-15.375,-4.1875,0
118460,2.625,-16,-2.0625,0
118480,-1.9375,-16.25,-0.0625,0
118500,-3.125,-15.875,-0.125,0
118520,-0.3125,-15.0625,-0.5,0
118540,7.25,-15.625,-0.5625,0
118560,3.6875,-16.875,0.0625,0
118580,1.875,-16.625,-0.5,0
118600,3.5,-15.3125,-2.625,0
118620,3.8125,-15.625,-3.3125,0
118640,2.4375,-15.5625,-1.75,0
118660,6.8125,-15,-4.625,0
118680,13.875,-15.125,-9.1875,0
118700,11.75,-16.5,-7.875,0
118720,4.25,-15.875,-6.5,0
118740,5.3125,-12.3125,-6.5,0
118760,14.5625,-16,-7.875,0
118780,14,-18.375,-9.8125,0
118800,8.375,-17.75,-11.375,0
118820,8.1875,-18.5625,-11.5625,0
118840,6.5625,-20.75,-8.375,0
118860,2.0625,-21.75,-8.875,0
118880,-1.125,-19.3125,-10.8125,0
118900,2.125,-18.25,-11.5,0
118920,6.75,-20.25,-10.8125,0
118940,7.0625,-20.5,-11.1875,0
118960,3.3125,-20.125,-13.75,0
118980,-0.3125,-20.6875,-13.25,0
119000,-6.625,-21.0625,-10.8125,0
119020,-3.5625,-20.0625,-12.3125,0
119040,3.0625,-19.5625,-14.875,0
119060,1.1875,-18.625,-15.25,0
119080,0.3125,-17.25,-13.8125,0
119100,-0.6875,-17.8125,-15.625,0
119120,-3.8125,-17.1875,-14.875,0
119140,-4.3125,-13.625,-11.6875,0
119160,1.75,-10.25,-11,0
119180,6.0625,-11.8125,-13.5625,0
119200,0.5,-11.5625,-11.625,0
119220,-3.875,-8.625,-11,0
119240,3,-8.0625,-18.0625,0
119260,6.8125,-7.9375,-21.5625,0
119280,3.125,-4.125,-17.125,0
119300,4.3125,-0.5625,-15.75,0
119320,7.625,0,-18.125,0
119340,1.125,5.9375,-15.125,0
119360,-0.625,11.75,-12.3125,0
119380,8.9375,7.9375,-16.1875,0
119400,9.1875,2.75,-18.75,0
119420,-2.9375,1.0625,-14.0625,0
119440,-6,0.4375,-16.3125,2001
119460,-4.3125,-1.125,-19.3125,0
119480,-6.375,-2.25,-13.3125,0
119500,-8.125,-1.5,-8.6875,0
119520,-5.25,9.625,-7.75,0
119540,1.375,7.5,-5.6875,0
119560,1.5625,0.6875,-3.8125,0
119580,-2.875,-1.6875,-1.375,0
119600,-5.375,-2.9375,-2,0
119620,-5.4375,-4.75,-1.75,0
119640,-4.875,-7.9375,-0.8125,0
119660,-1.625,-9.75,-2.125,0
119680,-0.4375,-9.6875,-1.9375,0
119700,-3.375,-9.5,-0.5,0
119720,-6.5,-6.75,-3.4375,0
119740,-2.75,-4.5625,-2.75,0
119760,-0.8125,-2.9375,-0.1875,0
119780,-4.6875,-0.125,0.1875,0
119800,-9.5625,2,2.0625,0
119820,-7,2.6875,2.625,0
119840,-8.25,6.375,2.5,0
119860,-6.75,13.3125,1.1875,0
119880,-5.5625,18,2.3125,0
119900,-3.375,21.8125,5.625,0
119920,-1.125,28.625,7.875,0
119940,-2.3125,30.6875,10.5,0
119960,2.125,36.8125,11.875,0
119980,8.1875,50.5625,15.375,0
120000,16.875,58.4375,24,0
120020,24.375,57.375,32.375,0
120040,29.1875,56,37.1875,0
120060,33.625,64.6875,34.875,0
120080,32.875,89.75,35.6875,0
120100,30.4375,91.4375,50.3125,0
120120,33.5,81.375,58.625,0
120140,47.25,84.8125,54.0625,0
120160,55.9375,95,50.5,0
120180,47.3125,103.188,60.875,0
120200,41.5,94,79.5625,0
120220,42.5625,87.125,75.75,0
120240,44.3125,88.5625,65.4375,0
120260,41.75,90.375,67,0
120280,36,78.6875,69.75,0
120300,32.4375,67.6875,67.4375,0
120320,23.0625,64.375,65.5,0
120340,17.6875,59.75,65,0
120360,9.1875,51,60.3125,0
120380,6.3125,43,54.125,0
120400,2.0625,37.6875,54.3125,0
120420,-6.25,31.9375,52.1875,0
120440,-8.625,23.4375,44.6875,0
120460,-11,20.125,40.1875,0
120480,-10.1875,16.25,36.9375,0
120500,-11.5625,16.3125,32,0
120520,-7.125,11.625,24.9375,0
120540,-6.3125,8.375,16.5625,0
120560,-4.5625,7.75,16.75,0
120580,-0.5625,5.75,15.3125,0
120600,8.6875,3,10.4375,0
120620,15.625,-0.625,6,0
120640,12.375,-1.75,7.25,0
120660,4.25,-0.1875,8.625,0
120670,0.625,0.5625,5.875,0
120690,1.8125,-0.75,3.8125,0
120710,0.125,-0.8125,4,0
120730,2.5625,-0.625,3.75,0
120750,4.875,-1.1875,2.125,0
120770,4,-2.125,1.875,0
120790,1.4375,-3.75,2.5625,0
120810,-0.0625,-3.1875,1.8125,0
120830,0.625,-3.875,1.8125,0
120850,2.3125,-4.875,1.0625,0
120870,2.125,-5.75,0.1875,0
120890,-0.6875,-6,0.875,0
120910,0.0625,-6.5625,0.875,0
120930,-0.125,-5.1875,-0.875,0
120950,-0.125,-4,-1.25,0
120970,-0.75,-3.875,-0.375,0
120990,-0.1875,-3.0625,-0.0625,0
121010,0.1875,-2.875,0.5,2000
121030,-1.8125,-2.9375,3.375,0
121050,-2.5625,-2.6875,1,0
121070,-0.1875,-1.125,-3.4375,0
121090,1.75,-0.25,-2.1875,0
121110,5,-1.75,2.1875,0
121130,3.75,-4.4375,3.9375,0
121150,-0.5625,-4.875,1.875,0
121170,-2.6875,-5.5625,0.4375,0
121190,-0.0625,-5.5625,1.8125,0
121210,4.6875,-5.125,4.3125,0
121230,3.8125,-5.0625,7.6875,0
121250,2.375,-6.25,4.8125,0
121270,-0.0625,-7.1875,0.375,0
121290,-0.9375,-6.5625,0.5625,0
121310,1.0625,-5.625,1.4375,0
121330,2.6875,-4.9375,1.375,0
121350,3.3125,-5.625,0.5,0
121370,3.8125,-6,-1.5,0
121390,6.125,-6.5625,-0.3125,0
121410,4.375,-6.4375,2.375,0
121430,1.3125,-6.4375,3.25,0
121450,-0.25,-6.4375,1.5,0
121470,1.25,-6.5625,0.875,0
121490,-0.125,-7.3125,3.125,0
121510,0.1875,-7.6875,5.875,0
121530,1.75,-7.75,4.125,0
121550,4.125,-7.875,0.5625,0
121570,5.9375,-6.5,1.4375,0
121590,3.375,-8.3125,5.125,0
121610,2.5625,-8.125,3.5625,0
121630,4.6875,-7.9375,0.5,0
121650,6,-7.8125,0.375,0
121670,4.75,-7.5,3,0
121690,2.5,-8.75,2.875,0
121710,0.5,-7.6875,0.1875,0
121730,2.4375,-7.1875,-0.6875,0
121750,2.3125,-6.25,0.625,0
121770,1,-4.5625,1.75,0
121790,1.3125,-4.0625,1.6875,0
121810,3.375,-3.3125,-0.1875,0
121830,4.75,-4.375,-1.9375,0
121850,4.25,-3.25,-0.375,0
121870,1.625,-4.125,1.5,0
121890,3.625,-3.9375,-2,0
121910,7.125,-2.625,-3.5625,0
121930,9.625,-2.8125,-2.5,0
121950,8.1875,-5.5625,-2.4375,0
121970,5,-6.5,-5.4375,0
121990,4.6875,-6.5625,-6.75,0
122010,5.5625,-6.375,-6.625,0
122030,6.1875,-5.1875,-6.0625,0
122050,7.5625,-6.125,-7.3125,0
122070,7.75,-6.8125,-8.3125,0
122090,6.25,-6.1875,-8.875,0
122110,4.3125,-5,-9.6875,0
122130,5,-6.0625,-7.75,0
122150,4.5625,-7,-6.1875,0
122170,4.1875,-5.6875,-5.8125,0
